rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,-3.80456e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-2.67535e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,3.11292e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,3.32695e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-5.58336e-09,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,1.88749e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,4.30213e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,1.49611e-08,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,1.16782e-08,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-1.92052e-08,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-1.80507e-08,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,2.40544e-08,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-2.05591e-09,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,1.5788e-08,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-4.4788e-08,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-2.69826e-08,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-2.95411e-10,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,3.19614e-08,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-1.49127e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,4.66506e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-1.91454e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-1.4334e-09,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,1.9319e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-4.17099e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,2.57045e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,1.95532e-08,0,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,3.59835e-09,0,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,1.38434e-08,0,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,4.9288e-08,0,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,2.82039e-09,0,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,2.27606e-08,0,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,3.2042e-08,0,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-3.48119e-09,0,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,4.27026e-09,0,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,3.40764e-08,0,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,3.60927e-09,0,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,-2.27712e-08,0,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,1.74192e-08,0,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,2.08932e-08,0,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-2.04558e-08,0,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-6.35879e-09,0,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-1.49012e-08,0,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,1.19973e-08,0,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,3.54369e-08,0,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,4.85897e-09,0,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,1.16486e-08,0,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,3.76248e-09,0,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,-4.95279e-08,0,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,1.00238e-08,0,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,-6.19843e-09,0,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-3.22173e-08,0,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,5.96283e-09,0,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,1.72123e-09,0,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,8.36099e-09,0,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-4.91475e-09,0,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,-3.73597e-09,0,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,1.1121e-08,0,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,-1.07941e-08,0,0,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,-2.40938e-08,0,0,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,-5.52325e-09,0,0,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,6.05206e-09,0,0,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,1.67282e-08,0,0,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,4.08536e-08,0,0,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,-2.65007e-08,0,0,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,4.57734e-08,0,0,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,-9.96314e-09,0,0,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,1.38414e-09,0,0,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,2.3149e-08,0,0,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,-1.75059e-08,0,0,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,2.84287e-08,0,0,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,-1.19911e-08,0,0,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,-3.97519e-09,0,0,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,3.87968e-08,0,0,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,-2.32753e-08,0,0,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,-3.88041e-08,0,0,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,-2.49535e-08,0,0,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,-4.16538e-09,0,0,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,2.89698e-08,0,0,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,2.16885e-08,0,0,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,6.0175e-08,0,0,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-1.80207e-08,0,0,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,-8.75111e-09,0,0,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,5.50341e-09,0,0,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,1.15812e-08,0,0,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,-1.24155e-08,0,0,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,-4.71784e-08,0,0,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,3.71586e-08,0,0,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,2.08357e-08,0,0,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,-3.8095e-09,0,0,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,-1.02459e-08,0,0,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,1.93945e-08,0,0,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,3.1166e-08,0,0,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,0,-6.38779e-09,0,0,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,0,9.85873e-09,0,0,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,0,-1.95531e-08,0,0,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,0,2.5701e-08,0,0,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,0,-1.27885e-08,0,0,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,0,2.56267e-09,0,0,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,0,-3.42323e-08,0,0,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,0,1.54337e-08,0,0,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,0,-3.32514e-08,0,0,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,0,-9.47801e-09,0,0,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,0,-5.38517e-08,0,0,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,0,-2.4441e-08,0,0,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,0,1.77986e-08,0,0,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,0,-1.21219e-09,0,0,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,0,-2.01786e-08,0,0,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,0,-2.41303e-08,0,0,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,0,2.97642e-08,0,0,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,0,7.82393e-09,0,0,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,0,4.66826e-08,0,0,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,0,4.95536e-08,0,0,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,0,-2.91016e-08,0,0,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,0,-1.59385e-08,0,0,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,0,-4.65004e-09,0,0,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,0,1.0779e-09,0,0,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,0,-5.13379e-08,0,0,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,0,4.52853e-08,0,0,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,0,7.41001e-10,0,0,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,0,1.91389e-08,0,0,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,0,1.30094e-08,0,0,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,0,1.88362e-08,0,0,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,0,1.76115e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,0,1.64847e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,0,3.6347e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,0,2.23989e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,0,-1.88394e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,0,1.70332e-08,0,0,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,0,-6.14235e-09,0,0,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,0,-6.20163e-09,0,0,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,0,-2.74259e-08,0,0,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,0,3.0414e-08,0,0,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,0,3.99085e-08,0,0,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,0,-2.11308e-10,0,0,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,0,-1.44588e-08,0,0,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,0,-2.51929e-09,0,0,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,0,1.25703e-08,0,0,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,0,0,1.60933e-08,0,0,0,0,False,69.0|292,462
1,8|462|sample|10|292,0,0,-1.92036e-09,0,0,0,0,True,32.0|292,462
1,8|462|sample|11|292,0,0,2.48952e-08,0,0,0,0,True,22.0|292,462
1,8|462|sample|12|292,0,0,-7.12345e-09,0,0,0,0,True,22.0|292,462
1,8|462|sample|3|292,0,0,-4.36428e-08,0,0,0,0,True,55.0|292,462
1,8|462|sample|4|292,0,0,-6.53243e-09,0,0,0,0,True,55.0|292,462
1,8|462|sample|5|292,0,0,-5.12885e-09,0,0,0,0,True,55.0|292,462
1,8|462|sample|6|292,0,0,3.90715e-08,0,0,0,0,True,55.0|292,462
1,8|462|sample|7|292,0,0,-5.15696e-08,0,0,0,0,True,32.0|292,462
1,8|462|sample|8|292,0,0,5.50154e-08,0,0,0,0,True,32.0|292,462
1,8|462|sample|9|292,0,0,2.10735e-08,0,0,0,0,True,32.0|292,462
1,8|462|vc|1|2|292,0,0,-1.21095e-08,0,0,0,0,False,69.0|292,462
1,8|462|vc|2|2|292,0,0,8.69562e-09,0,0,0,0,False,69.0|292,462
1,8|462|vc|3|2|292,0,0,1.07614e-08,0,0,0,0,False,69.0|292,462
1,8|462|vc|4|2|292,0,0,-3.73914e-08,0,0,0,0,False,69.0|292,462
1,8|462|vc|5|2|292,0,0,4.81653e-09,0,0,0,0,False,69.0|292,462
1,8|462|vc|6|2|292,0,0,5.42848e-08,0,0,0,0,False,69.0|292,462
1,8|462|vc|7|2|292,0,0,-2.10288e-08,0,0,0,0,False,69.0|292,462
1,8|462|vc|8|2|292,0,0,8.08529e-09,0,0,0,0,False,69.0|292,462
1,8|75|cc|1|1|65,0,0,1.19396e-08,0,0,0,0,False,69.0|65,75
1,8|75|cc|2|1|65,0,0,1.24243e-08,0,0,0,0,False,69.0|65,75
1,8|75|cc|3|1|65,0,0,-4.87858e-09,0,0,0,0,False,69.0|65,75
1,8|75|cc|4|1|65,0,0,8.16304e-09,0,0,0,0,False,69.0|65,75
1,8|75|cc|5|1|65,0,0,-2.2411e-08,0,0,0,0,False,69.0|65,75
1,8|75|cc|6|1|65,0,0,3.91014e-08,0,0,0,0,False,69.0|65,75
1,8|75|cc|7|1|65,0,0,3.2159e-08,0,0,0,0,False,69.0|65,75
1,8|75|cc|8|1|65,0,0,-1.91726e-08,0,0,0,0,False,69.0|65,75
1,8|75|sample|10|65,0,0,5.42434e-09,0,0,0,0,True,32.0|65,75
1,8|75|sample|11|65,0,0,2.52471e-08,0,0,0,0,True,22.0|65,75
1,8|75|sample|12|65,0,0,-1.07007e-08,0,0,0,0,True,22.0|65,75
1,8|75|sample|3|65,0,0,-4.20027e-08,0,0,0,0,True,55.0|65,75
1,8|75|sample|4|65,0,0,-7.94738e-09,0,0,0,0,True,55.0|65,75
1,8|75|sample|5|65,0,0,-7.8222e-09,0,0,0,0,True,55.0|65,75
1,8|75|sample|6|65,0,0,-2.07277e-09,0,0,0,0,True,55.0|65,75
1,8|75|sample|7|65,0,0,-4.93662e-08,0,0,0,0,True,32.0|65,75
1,8|75|sample|8|65,0,0,-6.32938e-09,0,0,0,0,True,32.0|65,75
1,8|75|sample|9|65,0,0,9.90742e-09,0,0,0,0,True,32.0|65,75
1,8|75|vc|1|2|65,0,0,-1.12582e-08,0,0,0,0,False,69.0|65,75
1,8|75|vc|2|2|65,0,0,1.9962e-08,0,0,0,0,False,69.0|65,75
1,8|75|vc|3|2|65,0,0,-1.50957e-08,0,0,0,0,False,69.0|65,75
1,8|75|vc|4|2|65,0,0,-2.25078e-09,0,0,0,0,False,69.0|65,75
1,8|75|vc|5|2|65,0,0,1.4592e-08,0,0,0,0,False,69.0|65,75
1,8|75|vc|6|2|65,0,0,-1.65583e-08,0,0,0,0,False,69.0|65,75
1,8|75|vc|7|2|65,0,0,9.33575e-09,0,0,0,0,False,69.0|65,75
1,8|75|vc|8|2|65,0,0,-5.05058e-08,0,0,0,0,False,69.0|65,75
1,8|291|cc|1|1|103,0,0,-3.40682e-08,0,0,0,0,False,69.0|103,291
1,8|291|cc|2|1|103,0,0,2.28343e-08,0,0,0,0,False,69.0|103,291
1,8|291|cc|3|1|103,0,0,3.24504e-09,0,0,0,0,False,69.0|103,291
1,8|291|cc|4|1|103,0,0,-2.83003e-08,0,0,0,0,False,69.0|103,291
1,8|291|cc|5|1|103,0,0,-2.34238e-09,0,0,0,0,False,69.0|103,291
1,8|291|cc|6|1|103,0,0,-2.84885e-08,0,0,0,0,False,69.0|103,291
1,8|291|cc|7|1|103,0,0,2.79905e-08,0,0,0,0,False,69.0|103,291
1,8|291|cc|8|1|103,0,0,-2.93813e-08,0,0,0,0,False,69.0|103,291
1,8|291|sample|10|103,0,0,1.04823e-08,0,0,0,0,True,32.0|103,291
1,8|291|sample|11|103,0,0,7.66582e-09,0,0,0,0,True,22.0|103,291
1,8|291|sample|12|103,0,0,-1.49064e-08,0,0,0,0,True,22.0|103,291
