id,importanceSampling
411|4,140.994387
411|3,136.298881
411|5,164.662738
411|6,166.682706
411|8,139.692966
411|7,138.280694
411|9,164.114381
411|10,164.403122
411|12,138.307935
411|11,139.355176
411|1,82.992316
411|2,147.596935
152|8,155.332243
152|7,156.009538
152|6,170.226106
152|5,168.203612
152|12,157.910024
152|11,154.640290
152|10,159.688011
152|9,162.811157
152|3,160.976197
152|4,125.199993
152|1,77.837890
152|2,152.408814
1056|8,148.067165
1056|7,149.885689
1056|6,121.137277
1056|5,155.870696
1056|12,144.357542
1056|11,144.903639
1056|10,153.585269
1056|9,155.034548
1056|4,151.000581
1056|3,148.920266
1056|1,77.046214
1056|2,163.444178
462|6,213.235190
462|5,176.977528
462|4,196.306611
462|3,195.115297
462|9,148.640498
462|10,151.640512
462|7,127.306957
462|8,160.747532
462|11,166.351069
462|12,172.249073
462|1,57.154967
462|2,161.608505
1159|8,124.832192
1159|7,160.131378
1159|5,165.098531
1159|6,164.542594
1159|11,146.389699
1159|12,149.531192
1159|9,159.102865
1159|10,160.173737
1159|4,157.001066
1159|3,156.078147
1159|1,81.601197
1159|2,158.535754
1197|7,140.329150
1197|8,105.691776
1197|6,146.874665
1197|5,147.052001
1197|12,140.628846
1197|10,149.717838
1197|9,149.384525
1197|3,139.665035
1197|4,140.656240
1197|11,138.982951
1197|1,81.404189
1197|2,159.155532
