id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,4.26548e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|2|1|162,1,6.20496e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|3|1|162,1,5.676e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|4|1|162,1,1.47646e-07,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|5|1|162,1,4.00036e-07,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|6|1|162,1,2.83374e-07,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|7|1|162,1,5.05506e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|cc|8|1|162,1,1.45595e-07,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|sample|10|162,1,0.000763684,1.64901,2.48166,0.27886,6.37342e-09,1,0.000421522,1.6489,2.48816,0.278787,6.29815e-09,True,32.0|162,84
8|84|sample|11|162,1,0.00130616,1.64901,2.48165,0.27886,6.37342e-09,1,0.000556845,1.6489,2.48815,0.278787,6.29815e-09,True,22.0|162,84
8|84|sample|12|162,1,0.000800763,1.64901,2.48165,0.27886,6.37342e-09,1,0.000450689,1.6489,2.48815,0.278787,6.29815e-09,True,22.0|162,84
8|84|sample|3|162,1,0.362475,1.64901,2.48168,0.27886,6.37342e-09,1,0.271816,1.6489,2.48818,0.278787,6.29815e-09,True,55.0|162,84
8|84|sample|4|162,1,0.19557,1.64901,2.48168,0.27886,6.37342e-09,1,0.238319,1.6489,2.48818,0.278787,6.29815e-09,True,55.0|162,84
8|84|sample|5|162,1,0.174598,1.64901,2.48168,0.27886,6.37342e-09,1,0.155202,1.6489,2.48818,0.278787,6.29815e-09,True,55.0|162,84
8|84|sample|6|162,1,0.252142,1.64901,2.48168,0.27886,6.37342e-09,1,0.206667,1.6489,2.48818,0.278787,6.29815e-09,True,55.0|162,84
8|84|sample|7|162,1,0.0040957,1.64901,2.48166,0.27886,6.37342e-09,1,0.00186278,1.6489,2.48816,0.278787,6.29815e-09,True,32.0|162,84
8|84|sample|8|162,1,0.0032545,1.64901,2.48166,0.27886,6.37342e-09,1,0.00393854,1.6489,2.48816,0.278787,6.29815e-09,True,32.0|162,84
8|84|sample|9|162,1,0.000995994,1.64901,2.48166,0.27886,6.37342e-09,1,0.000347023,1.6489,2.48816,0.278787,6.29815e-09,True,32.0|162,84
8|84|vc|1|2|162,1,3.11136e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|2|2|162,1,1.73351e-07,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|3|2|162,1,8.31463e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|4|2|162,1,5.6049e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|5|2|162,1,2.56043e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|6|2|162,1,1.53948e-06,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|7|2|162,1,1.2771e-06,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|84|vc|8|2|162,1,8.23682e-08,1.64895,2.48129,0.27886,6.37342e-09,1,7.40044e-10,1.64884,2.48779,0.278787,6.29815e-09,False,69.0|162,84
8|719|cc|1|1|274,1,9.45791e-07,1.64895,2.48131,0.278865,6.3723e-09,1,7.40044e-10,1.64884,2.48782,0.278792,6.29705e-09,False,69.0|274,719
8|719|cc|2|1|274,1,8.27262e-08,1.64895,2.48131,0.278865,6.3723e-09,1,7.40044e-10,1.64884,2.48782,0.278792,6.29705e-09,False,69.0|274,719
