id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.577682,1.61439,-0.00029702,0.578372,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.400065,1.61439,-0.00029702,0.381254,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.629173,1.61439,-0.00029702,0.626935,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.668594,1.61439,-0.00029702,0.658509,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.481171,1.61439,-0.00029702,0.475858,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.464191,1.61439,-0.00029702,0.450968,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.584438,1.61439,-0.00029702,0.583197,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.662511,1.61439,-0.00029702,0.656217,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.441985,1.61439,-0.00029702,0.440214,1.61132,-0.000236239,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.495949,1.61439,-0.00029702,0.48524,1.61132,-0.000236239,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0154436,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.015287,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0160504,1.61439,-0.00029702,0.0153499,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0155365,1.61439,-0.00029702,0.0153499,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0154126,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.015415,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0155335,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.015764,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.015637,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0154029,1.61439,-0.00029702,0.0153499,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0156822,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0157544,1.61439,-0.00029702,0.0153499,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.0154987,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.0154472,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.0153234,1.61439,-0.00029702,0.0153498,1.61132,-0.000236239,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0156465,1.61439,-0.00029702,0.0153499,1.61132,-0.000236239,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.195901,1.14725,-0.00029702,0.197467,1.15205,-0.000236239,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.213974,1.14725,-0.00029702,0.212211,1.15205,-0.000236239,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.208053,1.14725,-0.00029702,0.206238,1.15205,-0.000236239,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.192608,1.14725,-0.00029702,0.191972,1.15205,-0.000236239,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0591871,1.0904,-0.00029702,0.0578073,1.08996,-0.000236239,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0651557,1.0904,-0.00029702,0.0649922,1.08996,-0.000236239,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0645171,1.0904,-0.00029702,0.06418,1.08996,-0.000236239,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0717165,1.0904,-0.00029702,0.0718539,1.08996,-0.000236239,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.139078,1.09039,-0.00029702,0.139054,1.08995,-0.000236239,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.153738,1.09039,-0.00029702,0.15026,1.08995,-0.000236239,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.0831084,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.0822905,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.0819819,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.082161,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.0816998,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.0833785,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.0826098,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.0825695,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.082914,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.0834578,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.0819967,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.0812466,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.081448,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.0826305,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.083348,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.0844285,1.09036,-0.00029702,0.0826672,1.08992,-0.000236239,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.145743,1.84927,-0.00029702,0.145201,1.84506,-0.000236239,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.144556,1.84927,-0.00029702,0.142497,1.84506,-0.000236239,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.144649,1.84927,-0.00029702,0.144504,1.84506,-0.000236239,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.140675,1.84927,-0.00029702,0.139275,1.84506,-0.000236239,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.033779,1.61423,-0.00029702,0.0329434,1.61114,-0.000236239,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.038186,1.61423,-0.00029702,0.037979,1.61114,-0.000236239,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.0534389,1.61423,-0.00029702,0.0523853,1.61114,-0.000236239,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.0581859,1.61423,-0.00029702,0.0558065,1.61114,-0.000236239,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.103945,1.61421,-0.00029702,0.104041,1.61112,-0.000236239,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.0985481,1.61421,-0.00029702,0.0972624,1.61112,-0.000236239,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.204973,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.203578,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.206986,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.204921,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,0.200891,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,0.19905,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0.204365,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0.207186,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0.201695,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,0.201163,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0.204383,1.61423,-0.00029702,0.204258,1.61114,-0.000236239,69.0|276,1056
