id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|3|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|5|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|6|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|8|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|7|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|9|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|10|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|12|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|sample|11|274,3.12537,772.177,0.261543,525.463,49017.8,13.4332,3.12537,772.177,0.261543,525.463,49017.8,13.4332,True,70.0|274,411
9|411|cc|1|1|274,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,False,69.0|274,411
9|411|cc|2|1|274,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,False,69.0|274,411
9|411|cc|3|1|274,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,False,69.0|274,411
9|411|cc|4|1|274,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,False,69.0|274,411
9|411|cc|5|1|274,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,4.80457,769.956,0.261544,0.671447,49017.8,13.4332,False,69.0|274,411
