rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,2.49743e-06,3.1952,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,2.40666e-06,-0.114709,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,-7.40123e-06,-2.7199,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-3.68761e-07,2.70694,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-2.54202e-05,-3.45926,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-1.52267e-07,-0.499419,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,5.02437e-06,3.51119,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,9.07734e-07,-0.528793,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,1.48669e-06,-0.44884,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,2.97647e-06,-1.04447,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-9.42775e-06,-0.714989,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-1.66564e-06,-0.390018,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,1.22024e-05,-0.339033,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.20598e-05,-0.915786,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,1.74393e-05,-0.944895,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,1.10164e-05,-0.860224,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,3.70105e-06,-0.730133,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,3.37388e-06,-0.576614,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-1.751e-07,0.374268,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.51451e-05,-0.0907687,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-2.87098e-06,-1.44294,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-3.7129e-06,-4.77774,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,2.41738e-06,-4.27474,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,7.22175e-06,-1.22888,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-1.02957e-05,0.409853,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,2.8305e-06,0.677984,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,1.01911e-05,-1.24766,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-4.32082e-06,-0.943429,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,8.08573e-06,3.89244,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,6.90368e-06,0.248092,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-1.24929e-05,-0.908285,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,1.13916e-05,-0.817301,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-2.57406e-06,-1.95988,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-1.26767e-05,0.0271213,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-1.16459e-05,0.291269,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-5.00715e-06,0.521699,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,4.74743e-06,0.714997,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-2.34255e-06,-1.99958,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,-5.7757e-06,-2.27051,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,7.85025e-06,-2.12406,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,1.06065e-05,-2.14807,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-1.24959e-06,0.0672678,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,6.33085e-06,0.34688,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,2.49398e-06,0.280823,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,-1.57255e-06,1.16597,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,6.98076e-06,-4.50379,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-2.45339e-06,1.4089,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,-2.17935e-06,1.36085,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-8.03227e-06,2.61181,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,-9.97617e-06,0.491701,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,1.64317e-05,-1.01741,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,-5.46545e-06,2.35905,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,-7.89357e-06,4.80958,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,8.26045e-06,0.941359,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,4.74942e-08,2.03777,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,2.19977e-05,0.781189,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,7.42249e-06,-1.92549,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,-3.88541e-07,-1.6051,0,0,0,False,69.0|322,488
