rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,mab_virus,run_id
1,411|4,0,2.2808e-08,-3.45044e-08,0,70.0|274,411
1,411|3,0,-6.56733e-08,-4.19816e-08,0,70.0|274,411
1,411|5,0,6.23909e-08,2.74806e-08,0,70.0|274,411
1,411|6,0,5.00221e-08,-8.55017e-09,0,70.0|274,411
1,411|8,0,-7.53317e-08,2.98245e-08,0,70.0|274,411
1,411|7,0,6.87986e-08,-2.44887e-08,0,70.0|274,411
1,411|9,0,-3.10559e-08,-1.19233e-08,0,70.0|274,411
1,411|10,0,-1.19826e-08,-2.28331e-08,0,70.0|274,411
1,411|12,0,3.80067e-08,-2.38897e-08,0,70.0|274,411
1,411|11,0,-5.62616e-10,3.45774e-08,0,70.0|274,411
1,411|1,0,-2.50855e-08,4.2048e-08,0,69.0|274,411
1,411|2,0,-4.14597e-08,-2.05035e-08,0,69.0|274,411
1,152|8,0,1.43105e-08,4.027e-08,0,65.0|322,152
1,152|7,0,-3.7465e-08,-2.15322e-08,0,65.0|322,152
1,152|6,0,1.81114e-08,3.33954e-08,0,65.0|322,152
1,152|5,0,-1.04854e-07,-2.17475e-08,0,65.0|322,152
1,152|12,0,3.55556e-08,-2.44107e-08,0,28.0|322,152
1,152|11,0,-8.04806e-08,-3.99212e-08,0,28.0|322,152
1,152|10,0,1.95556e-08,-4.53475e-08,0,28.0|322,152
1,152|9,0,2.89846e-08,-3.48117e-09,0,28.0|322,152
1,152|3,0,4.15064e-08,4.58103e-08,0,22.0|322,152
1,152|4,0,-1.58352e-08,2.42103e-08,0,22.0|322,152
1,152|1,0,-5.35536e-08,-4.94433e-08,0,69.0|322,152
1,152|2,0,-4.66688e-08,-5.51239e-08,0,69.0|322,152
1,1056|8,0,6.27848e-08,-5.07892e-08,0,65.0|276,1056
1,1056|7,0,4.12372e-08,-1.21687e-08,0,65.0|276,1056
1,1056|6,0,-1.2426e-08,-9.69157e-09,0,65.0|276,1056
1,1056|5,0,-4.08104e-08,3.77284e-08,0,65.0|276,1056
1,1056|12,0,-3.50913e-08,6.69173e-08,0,28.0|276,1056
1,1056|11,0,-2.28292e-08,-4.16878e-08,0,28.0|276,1056
1,1056|10,0,-3.17481e-09,-9.46667e-08,0,28.0|276,1056
1,1056|9,0,2.95064e-08,-2.71123e-08,0,28.0|276,1056
1,1056|4,0,3.95751e-08,-6.88051e-08,0,22.0|276,1056
1,1056|3,0,-4.99369e-08,-2.10251e-08,0,22.0|276,1056
1,1056|1,0,-1.81756e-08,2.891e-08,0,69.0|276,1056
1,1056|2,0,4.44578e-08,6.14392e-08,0,69.0|276,1056
1,462|6,0,2.4629e-08,-2.44992e-08,0,55.0|292,462
1,462|5,0,5.47636e-08,3.47905e-08,0,55.0|292,462
1,462|4,0,-4.71915e-08,3.22389e-09,0,55.0|292,462
1,462|3,0,9.01692e-09,1.37946e-08,0,55.0|292,462
1,462|9,0,-2.73747e-08,-1.33915e-08,0,32.0|292,462
1,462|10,0,-5.90876e-08,-2.8625e-09,0,32.0|292,462
1,462|7,0,-2.2733e-08,-1.16147e-08,0,32.0|292,462
1,462|8,0,9.2031e-08,5.36703e-08,0,32.0|292,462
1,462|11,0,2.73184e-09,-4.9573e-08,0,22.0|292,462
1,462|12,0,3.79068e-08,-8.92075e-08,0,22.0|292,462
1,462|1,0,-3.55306e-08,3.76662e-08,0,69.0|292,462
1,462|2,0,-1.78678e-09,4.79883e-10,0,69.0|292,462
1,1159|8,0,-4.74279e-08,-2.32135e-08,0,65.0|292,1159
1,1159|7,0,1.24803e-08,-3.28362e-08,0,65.0|292,1159
1,1159|5,0,-5.24442e-08,-1.94357e-08,0,65.0|292,1159
1,1159|6,0,-1.13755e-08,9.53479e-09,0,65.0|292,1159
1,1159|11,0,5.89885e-08,1.61163e-08,0,28.0|292,1159
1,1159|12,0,4.62867e-09,8.66501e-08,0,28.0|292,1159
1,1159|9,0,5.74131e-08,-8.46194e-08,0,28.0|292,1159
1,1159|10,0,-2.85126e-08,-2.38011e-08,0,28.0|292,1159
1,1159|4,0,-8.31719e-08,2.05304e-08,0,22.0|292,1159
1,1159|3,0,4.26107e-08,-1.19823e-08,0,22.0|292,1159
1,1159|1,0,-1.40222e-08,-1.32605e-08,0,69.0|292,1159
1,1159|2,0,-4.64264e-08,5.02886e-08,0,69.0|292,1159
1,1197|7,0,-2.06411e-08,-4.70421e-08,0,65.0|103,1197
1,1197|8,0,3.429e-08,3.43882e-08,0,65.0|103,1197
1,1197|6,0,3.11718e-08,-3.64443e-08,0,65.0|103,1197
1,1197|5,0,2.16339e-08,2.41065e-08,0,65.0|103,1197
1,1197|12,0,4.87216e-08,-9.45904e-09,0,28.0|103,1197
1,1197|10,0,5.05045e-09,-5.06653e-08,0,28.0|103,1197
1,1197|9,0,1.7748e-08,-4.25927e-08,0,28.0|103,1197
1,1197|3,0,-2.36083e-08,7.8839e-08,0,22.0|103,1197
1,1197|4,0,-7.37077e-09,-7.22099e-08,0,22.0|103,1197
1,1197|11,0,1.80342e-08,2.54566e-08,0,28.0|103,1197
1,1197|1,0,-2.07448e-08,-1.66376e-08,0,69.0|103,1197
1,1197|2,0,4.48718e-08,-9.14245e-08,0,69.0|103,1197
