rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.9508,0.907282,2.85903,-0.935313,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.25239,0.907282,2.85903,-3.01596,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.10258,0.907282,2.85903,-1.43529,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.93486,0.907282,2.85903,-2.18897,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.66161,0.907282,2.85903,0.878949,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.29265,0.907282,2.85903,-2.64874,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.11246,0.907282,2.85903,0.113541,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.2839,0.907282,2.85903,-2.97086,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.34364,0.907282,2.85903,2.95623,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.68925,0.907282,2.85903,-5.14943,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,4.88779,2.21126,2.85903,-1.0779,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,21.7292,2.21126,2.85903,-1.24358,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.174539,2.21126,2.85903,-2.54578,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.74258,2.21126,2.85903,0.349576,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.35907,2.21126,2.85903,-1.90971,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.719707,2.21126,2.85903,1.64602,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.01178,2.21126,2.85903,6.62381,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.11706,2.21126,2.85903,-6.97886,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,11.6668,2.21126,2.85903,-2.70228,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,6.83612,2.21126,2.85903,1.77343,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.13771,2.21126,2.85903,-2.67356,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,3.87225,2.21126,2.85903,1.38821,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.396544,2.21126,2.85903,-3.77411,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.425077,2.21126,2.85903,-1.08963,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0919138,2.21126,2.85903,-1.32425,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.163671,2.21126,2.85903,-1.46133,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.588014,0.76035,2.14461,-4.25783,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.646054,0.76035,2.14461,-2.86398,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.710904,0.76035,2.14461,-3.07003,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.627617,0.76035,2.14461,2.13891,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.195886,0.711103,2.14461,-0.931568,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.21987,0.711103,2.14461,-4.528,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.215828,0.711103,2.14461,-0.333128,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.250837,0.711103,2.14461,1.74541,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.484724,0.701633,2.14461,-0.218194,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.537685,0.701633,2.14461,1.6206,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.230288,2.97596,2.14461,2.69817,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,6.2797,2.97596,2.14461,0.681293,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.17201,2.97596,2.14461,-2.89921,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,4.00412,2.97596,2.14461,2.97977,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,9.86465,2.97596,2.14461,3.87403,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,3.51912,2.97596,2.14461,2.97358,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.442193,2.97596,2.14461,0.66585,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.281041,2.97596,2.14461,3.44996,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,3.74295,2.97596,2.14461,1.9857,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,3.07919,2.97596,2.14461,-2.32969,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,15.4771,2.97596,2.14461,2.26707,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,3.64723,2.97596,2.14461,-1.12601,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,8.67186,2.97596,2.14461,-1.55881,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.180137,2.97596,2.14461,0.580028,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,2.48288,2.97596,2.14461,-1.87339,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.30168,2.97596,2.14461,3.45056,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.634038,1.01862,3.72194,-1.17385,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.583734,1.01862,3.72194,1.07264,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.627944,1.01862,3.72194,4.88895,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.662928,1.01862,3.72194,1.45563,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.149277,0.914335,3.72194,3.03005,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.165561,0.914334,3.72194,-2.60324,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.316042,0.914335,3.72194,-0.0225711,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.309748,0.914335,3.72194,0.812475,28.0|276,1056
