id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,3.36746e-09,-4.7794,-1.40964,0,0,0,0,-5.38458e-15,-1.68519,-1.71081,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-9.51303e-09,-8.17346,-1.39778,0,0,0,0,2.22045e-16,-1.94245,-2.10076,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,3.51017e-09,-5.85026,-1.24169,0,0,0,0,5.32907e-15,-1.43313,-1.85622,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.8827e-09,-6.20766,-0.915345,0,0,0,0,-2.88658e-15,-1.7177,-1.65327,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,2.38175e-09,-5.45954,-1.09398,0,0,0,0,2.72005e-15,-1.80112,-1.92253,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-7.50426e-10,-6.08032,-1.64939,0,0,0,0,-6.10623e-16,-1.89997,-1.90789,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-9.8433e-10,-4.61211,-0.84638,0,0,0,0,-2.38698e-15,-1.80323,-1.65759,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,5.6185e-10,-5.90201,-1.00685,0,0,0,0,4.66294e-15,-1.53946,-1.73555,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-4.85327e-09,-5.72982,-1.60603,0,0,0,0,0,-1.76323,-2.19451,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,5.6661e-09,-5.21446,-1.66729,0,0,0,0,2.16493e-15,-1.87448,-1.98681,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-6.1679e-10,0.765184,0.291027,0,0,0,0,4.44089e-16,3.66827e-07,-6.87713e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-4.62127e-09,0.52673,0.0048253,0,0,0,0,-8.88178e-16,-2.83778e-07,-1.46069e-08,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-2.14761e-09,0.701517,-0.137712,0,0,0,0,1.77636e-15,2.10387e-07,2.46611e-08,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-5.64339e-09,-1.84053,-0.0163268,0,0,0,0,8.88178e-16,-1.09489e-07,-8.50232e-08,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,8.0687e-10,0.193536,-0.347232,0,0,0,0,0,3.66549e-07,1.44751e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,3.42507e-09,-0.861675,0.263677,0,0,0,0,-1.77636e-15,-1.38358e-07,-9.10143e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-2.04837e-09,1.05203,0.639315,0,0,0,0,-1.33227e-15,2.92924e-07,3.44354e-08,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-3.64057e-09,-2.05305,0.305507,0,0,0,0,-4.44089e-16,-6.03068e-09,-1.39688e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,5.92486e-09,0.706171,-0.255513,0,0,0,0,8.88178e-16,6.905e-08,1.13287e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,2.58488e-09,-1.0425,-0.624794,0,0,0,0,-4.44089e-16,-4.25215e-07,3.53214e-08,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-6.29684e-10,-0.572105,0.303497,0,0,0,0,-8.88178e-16,-2.90721e-07,-1.90527e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.85522e-10,0.376784,0.227226,0,0,0,0,-2.66454e-15,-4.99325e-07,-3.70606e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,5.00388e-10,0.0399192,-0.0327075,0,0,0,0,1.77636e-15,1.97606e-07,-7.29138e-08,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,3.81675e-11,-0.178885,-0.496264,0,0,0,0,1.77636e-15,1.34878e-07,6.28453e-08,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-2.72121e-09,-0.221986,-0.074156,0,0,0,0,-4.44089e-16,5.72005e-08,-1.7683e-07,0,0,False,69.0|274,411
