rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,-0.00504833,0.675217,1.30306,0.498328,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,-0.00504833,0.675217,0.624971,0.0899313,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,-0.00504833,0.675217,1.16881,0.336443,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,-0.00504833,0.675217,0.458219,0.130244,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,-0.00504833,0.675217,2.37945,1.1242,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,-0.00504833,0.675217,2.09955,0.392424,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,-0.00504833,0.675217,2.20212,0.73489,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,-0.00504833,0.675217,0.403525,0.21027,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,-0.00504833,0.675217,0.942526,0.300496,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,-0.00504833,0.675217,1.39086,0.520046,2.34291e-05,1.98616e-10,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,-0.00504833,8.04865,-1.25883,0.888349,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,-0.00504833,8.04865,-0.686543,2.39113,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,-0.00504833,8.04865,2.74138,2.68223,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,-0.00504833,8.04865,-1.32914,0.462426,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,-0.00504833,8.04865,-0.98849,11.3468,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,-0.00504833,8.04865,0.848909,4.06074,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,-0.00504833,8.04865,1.97567,0.894031,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,-0.00504833,8.04865,1.55203,0.628253,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,-0.00504833,8.04865,-0.47347,0.100946,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,-0.00504833,8.04865,0.016749,0.482132,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,-0.00504833,8.04865,-1.78908,0.107594,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,-0.00504833,8.04865,1.81855,0.448035,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,-0.00504833,8.04865,1.64083,0.596569,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,-0.00504833,8.04865,0.995961,1.33339,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,-0.00504833,8.04865,-0.529361,4.049,2.34291e-05,1.98616e-10,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,-0.00504833,8.04865,-1.50972,0.0395348,2.34291e-05,1.98616e-10,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0.999991,-0.00043588,0.765938,0.644777,2.40926,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0.999991,-0.00043588,0.765938,2.08412,36.6867,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0.999991,-0.00043588,0.765938,0.266935,8.77025,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0.999991,-0.00043588,0.765938,0.5021,15.0526,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0.999991,-0.00043588,0.765938,1.7012,0.085018,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0.999991,-0.00043588,0.765938,2.48703,0.125752,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0.999991,-0.00043588,0.765938,0.281351,171.939,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0.999991,-0.00043588,0.765938,0.247594,12.6199,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0.999991,-0.00043588,0.765938,1.69684,0.0228159,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0.999991,-0.00043588,0.765938,5.62798,0.099845,2.34424e-05,1.98747e-10,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,6.33498,0.673579,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0.999991,-0.00043588,3.30169,1.91338,0.0870671,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,0.193962,3.59454,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,-0.18658,1352.66,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,-0.26328,17.2509,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,-0.235992,0.0770516,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0.999991,-0.00043588,3.30169,4.10529,3.97358,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0.999991,-0.00043588,3.30168,1.70278,0.125269,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-2.35195,291.045,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-2.04395,0.907831,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-0.124983,13.103,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,1.0113,0.641078,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-3.02715,0.0179764,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-2.27583,4.2774,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-1.63132,0.0859786,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0.999991,-0.00043588,3.30168,-1.3045,0.0946715,2.34424e-05,1.98747e-10,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,1,9.11185e-06,0.62433,1.7681,0.0333687,1.86972e-05,1.98643e-10,True,6.0|99,491
