id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.017369,0,0,0.0273067,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.0999521,0,0,-0.117921,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.076039,0,0,0.0702699,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.0919271,0,0,0.0932174,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0506944,0,0,-0.0578179,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.0706173,0,0,-0.0758113,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0399521,0,0,0.0329968,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.114927,0,0,0.0949286,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.0904843,0,0,-0.082395,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0443985,0,0,-0.0490497,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00164418,0,0,-3.65935e-07,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0112749,0,0,-3.70817e-07,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.00294089,0,0,3.64182e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.00421833,0,0,-1.99554e-07,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00634922,0,0,-1.66932e-07,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.000369057,0,0,-2.59553e-07,0,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.000226185,0,0,1.51763e-07,0,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.00173012,0,0,-9.46881e-08,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00638417,0,0,-2.38834e-07,0,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.00401872,0,0,3.00052e-07,0,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.00348331,0,0,-1.07643e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00839624,0,0,3.20837e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.00837614,0,0,-2.84723e-07,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.00670486,0,0,5.72144e-08,0,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.0151148,0,0,1.99138e-07,0,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.000507853,0,0,-3.73727e-08,0,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0157656,0,0,-0.0116297,0,0,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0211226,0,0,0.017546,0,0,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.0123931,0,0,0.00896252,0,0,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.00459868,0,0,-0.0176419,0,0,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.0286419,0,0,-0.0458748,0,0,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.00933133,0,0,-0.0104663,0,0,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.0141097,0,0,-0.015352,0,0,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0399951,0,0,0.0319133,0,0,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.0157573,0,0,-0.0112674,0,0,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.0157877,0,0,0.0154319,0,0,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.00402126,0,0,2.20196e-07,0,0,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-0.000821198,0,0,2.34131e-07,0,0,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-0.00269498,0,0,1.28622e-07,0,0,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.00196394,0,0,-1.0228e-07,0,0,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.00389811,0,0,1.92178e-07,0,0,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-0.000610543,0,0,-1.86857e-07,0,0,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.0104631,0,0,-2.44702e-07,0,0,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.000751889,0,0,-1.24264e-07,0,0,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-0.00154157,0,0,-2.05026e-07,0,0,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-0.0046422,0,0,1.64915e-07,0,0,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.0020133,0,0,-6.8799e-08,0,0,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.000771073,0,0,-2.5546e-07,0,0,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.00191937,0,0,-1.83356e-07,0,0,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.00141436,0,0,-1.08172e-07,0,0,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.00154281,0,0,1.7588e-07,0,0,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.0102889,0,0,2.42997e-07,0,0,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.0107745,0,0,0.0106313,0,0,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.00426442,0,0,0.000974744,0,0,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.00583803,0,0,0.00703531,0,0,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-0.0187004,0,0,-0.0123775,0,0,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,-0.106597,0,0,-0.104617,0,0,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,-0.0963417,0,0,-0.0668973,0,0,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.0863285,0,0,0.0775126,0,0,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.115002,0,0,0.112982,0,0,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.0164407,0,0,0.0187736,0,0,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,-0.00712985,0,0,-0.00971507,0,0,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.0020163,0,0,-1.04973e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.000703793,0,0,2.19874e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.0109602,0,0,4.04266e-07,0,0,69.0|276,1056
