id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,665.463,1.89321,0.060899,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|2|1|162,665.463,1.87523,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|3|1|162,665.463,1.89281,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|4|1|162,665.463,1.89841,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|5|1|162,665.463,1.89164,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|6|1|162,665.463,1.8549,0.0608988,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|7|1|162,665.463,1.88819,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|cc|8|1|162,665.463,1.83871,0.0608989,6.74462,57.7143,6.75462,663.825,1.88221,0.0608989,6.73397,58.1392,6.76746,False,69.0|162,84
8|84|sample|10|162,665.462,0.72727,0.156605,6.74176,57.7143,6.75462,663.825,0.721593,0.156605,6.73116,58.1392,6.76746,True,32.0|162,84
8|84|sample|11|162,665.463,0.833053,0.143229,6.74176,57.7143,6.75462,663.825,0.820926,0.143229,6.73116,58.1392,6.76746,True,22.0|162,84
8|84|sample|12|162,665.463,0.747188,0.143228,6.74176,57.7143,6.75462,663.825,0.740829,0.143229,6.73116,58.1392,6.76746,True,22.0|162,84
