id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,1.24579,0,0,0,0,1.17992,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.692909,0,0,0,0,0.602469,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.3159,0,0,0,0,1.26345,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.32344,0,0,0,0,1.34666,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.932192,0,0,0,0,0.922534,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0.856241,0,0,0,0,0.847068,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.22247,0,0,0,0,1.18068,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,1.32824,0,0,0,0,1.31434,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0.792012,0,0,0,0,0.754268,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0.969378,0,0,0,0,0.929446,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-0.174913,0,0,0,0,1.59748e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-0.133046,0,0,0,0,-2.36921e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-0.217601,0,0,0,0,-2.87439e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0.119747,0,0,0,0,-2.11417e-08,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-0.0907093,0,0,0,0,2.1354e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0.00217448,0,0,0,0,-6.17998e-09,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-0.184626,0,0,0,0,-6.87047e-08,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.226967,0,0,0,0,-1.87845e-07,0,0,False,69.0|274,411
