id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|2|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|3|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|4|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|5|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|6|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|7|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|cc|8|1|162,611.147,1.52263,0.0187012,6.23474,3.14922,4.2073,611.147,1.52263,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
8|84|sample|10|162,610.415,1.60548,0.431539,6.22974,3.14922,4.2073,610.415,1.60548,0.431537,6.22974,3.14921,4.2073,True,32.0|162,84
8|84|sample|11|162,604.517,0.807232,0.151679,6.19785,3.14922,4.2073,604.517,0.807232,0.15168,6.19785,3.14921,4.2073,True,22.0|162,84
8|84|sample|12|162,604.517,0.807232,0.15168,6.19785,3.14922,4.2073,604.517,0.807232,0.15168,6.19785,3.14921,4.2073,True,22.0|162,84
8|84|sample|3|162,609.71,0.44861,0.0119904,5.58897,3.14922,4.2073,609.71,0.448608,0.0119904,5.58896,3.14921,4.2073,True,55.0|162,84
8|84|sample|4|162,609.71,0.448608,0.0119904,5.58897,3.14922,4.2073,609.71,0.448608,0.0119904,5.58896,3.14921,4.2073,True,55.0|162,84
