rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,6.87337e-08,9.91834e-08,-9.34818,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,-1.70797e-08,-3.95564e-07,-6.54594,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,2.82263e-08,-1.73941e-07,-4.37471,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-1.01949e-07,6.9852e-07,-4.14201,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,4.09699e-08,-9.97356e-09,-7.38702,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,6.83131e-08,5.27723e-07,-6.24066,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-2.03318e-08,-4.57778e-07,-7.3763,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,-5.73709e-08,-5.62473e-07,-4.44324,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-1.25481e-07,-1.97085e-07,-3.45075,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-1.85344e-08,-5.59132e-07,-8.64584,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,-3.33387e-09,5.22409e-08,2.00269,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,-1.00018e-07,-5.47366e-07,-8.44388,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,-4.8413e-08,-4.31767e-07,1.57748,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,8.45559e-08,-2.24954e-07,8.04741,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,-1.35964e-08,-1.43152e-07,-7.61748,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,2.38191e-08,4.02558e-07,-4.43055,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,7.08686e-08,-1.08317e-07,-6.81703,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,1.68208e-08,5.23826e-07,-3.71129,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,-9.1109e-08,2.88761e-07,4.46658,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,7.11772e-08,-5.68487e-07,-5.70269,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,-1.27966e-08,7.47708e-07,-16.9647,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,6.9367e-08,1.36354e-07,2.57897,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,-4.59629e-08,-3.44659e-07,1.71916,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,2.43701e-08,2.17454e-07,-7.12832,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,-6.7463e-08,1.05368e-07,-6.23667,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,-3.62169e-08,2.52304e-07,-9.27884,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,0,1.18276e-07,-2.09084e-08,-10.1907,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,0,6.62336e-08,6.06814e-07,-11.3257,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,0,1.29679e-08,5.01404e-07,-12.009,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,0,2.12594e-09,-6.10919e-07,-11.578,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,0,-1.52063e-08,4.14112e-08,-12.3874,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,0,-5.9227e-08,4.69563e-07,-8.19805,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,0,-4.99588e-08,4.12085e-07,-16.9648,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,0,7.2839e-08,-1.77455e-07,-17.667,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,0,-6.26426e-09,-3.33479e-08,-16.0603,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,0,1.04171e-07,-3.578e-07,-15.6641,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,0,1.79922e-08,3.99355e-07,17.9859,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,0,1.12685e-07,-2.70355e-07,4.35449,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,0,8.00109e-08,2.72831e-07,3.26256,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,0,2.14573e-09,9.29325e-07,-6.4761,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,0,1.32514e-07,1.64951e-07,-5.39195,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,0,2.69139e-08,-4.73568e-07,-1.25236,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,0,-5.32177e-08,2.32246e-07,-1.81085,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,0,-7.35253e-08,3.67357e-07,-1.53441,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,0,2.41732e-09,1.54381e-07,-5.5025,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,0,4.32141e-08,-1.36788e-07,6.28031,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,0,-1.10523e-07,-3.6967e-07,-2.07875,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,0,-8.95454e-09,1.87141e-07,-2.45609,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,0,8.49532e-08,2.11786e-07,0.364337,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,0,3.04102e-08,-3.21404e-08,-6.78559,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,-2.167e-08,5.37276e-07,-12.1626,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,-2.27736e-08,-1.00388e-07,-1.69307,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,0,-1.21688e-08,3.49108e-07,-1.55369,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,-1.45041e-08,-1.29689e-07,5.90918,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,7.6849e-08,3.77441e-07,13.4038,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,-4.88853e-10,-5.19725e-07,11.1919,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,-1.28646e-07,-1.3326e-07,-7.81377,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,-9.87563e-09,-6.99229e-08,1.73595,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,3.93909e-08,-4.24144e-07,-1.66887,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,-4.88453e-08,2.86539e-07,-4.97255,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,3.87304e-08,-1.30761e-07,-3.73777,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,1.10906e-08,-5.91278e-08,-0.925581,0,True,22.0|322,152
