id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-1.64433,0,0,0,0,-1.62204,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-1.39044,0,0,0,0,-1.36423,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-1.93664,0,0,0,0,-1.8111,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-1.83842,0,0,0,0,-1.78031,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-1.52677,0,0,0,0,-1.51304,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-1.4982,0,0,0,0,-1.48534,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-1.73518,0,0,0,0,-1.74072,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-1.78732,0,0,0,0,-1.82127,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-1.53095,0,0,0,0,-1.50925,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-1.53778,0,0,0,0,-1.5127,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0.206144,0,0,0,0,-2.00328e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-0.0435969,0,0,0,0,2.28338e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-0.206626,0,0,0,0,1.73069e-08,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-0.0830256,0,0,0,0,-2.03964e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-0.110634,0,0,0,0,-2.37169e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0.0776803,0,0,0,0,1.1354e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-0.126858,0,0,0,0,2.90487e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-0.038761,0,0,0,0,2.64669e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-0.0792008,0,0,0,0,-3.2197e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-0.216694,0,0,0,0,-1.32803e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-0.396909,0,0,0,0,3.27205e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-0.113392,0,0,0,0,-2.78387e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-0.0732421,0,0,0,0,4.50456e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0.0100324,0,0,0,0,-3.50522e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0.237017,0,0,0,0,-1.80952e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-0.142785,0,0,0,0,1.14567e-08,0,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,-2.2459,0,0,0,0,-2.26219,0,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,-2.25211,0,0,0,0,-2.25044,0,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,-2.18727,0,0,0,0,-2.16329,0,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,-2.13278,0,0,0,0,-2.14896,0,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,-0.0715003,0,0,0,0,-0.123225,0,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,-0.453817,0,0,0,0,-0.332434,0,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,-2.23892,0,0,0,0,-2.24783,0,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,-2.22526,0,0,0,0,-2.25732,0,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,2.32364,0,0,0,0,1.48507,0,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,3.01732,0,0,0,0,1.69174,0,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,0.03023,0,0,0,0,4.3426e-07,0,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,0.358653,0,0,0,0,-1.09434e-09,0,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,0.266506,0,0,0,0,2.49241e-08,0,0,0,False,69.0|71,783
