rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.3916,1.66886,0.645619,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-4.11065,1.66886,0.354116,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.35574,1.66886,0.73637,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,5.6188,1.66886,0.723969,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.793075,1.66886,0.502489,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,4.43057,1.66886,0.54456,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.182061,1.66886,0.736371,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.68608,1.66886,0.804107,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-1.53794,1.66886,0.516028,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.94966,1.66886,0.557587,0.143917,0.404688,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,9.54352,1.66886,519.713,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,6.11248,1.66886,9.80393,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.99055,1.66886,25.973,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,5.72546,1.66886,205.333,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.5418,1.66886,882.221,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,6.80348,1.66886,8459.38,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.653095,1.66886,4.44047,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,4.99064,1.66886,538.474,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,4.14383,1.66886,34.8596,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.801422,1.66886,155.977,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.97268,1.66886,85.3384,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,5.86139,1.66886,829.4,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,5.73531,1.66886,71.6448,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.54556,1.66886,3134.89,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.141167,1.66886,132.321,0.143917,0.404688,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,7.54791,1.66886,8591.83,0.143917,0.404688,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,8.9339,1.66893,14.5996,0.127663,0.404683,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,9.3567,1.66893,11.1195,0.127663,0.404683,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,8.41379,1.66893,7.19701,0.127663,0.404683,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,9.29487,1.66893,4.90463,0.127663,0.404683,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-0.289455,1.66893,0.0817044,0.127663,0.404683,True,6.0|71,783
