id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-1.11445e-06,0,0,0,0,-1.44268e-08,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,1.98965e-07,0,0,0,0,-1.69608e-08,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,3.85901e-06,0,0,0,0,2.01383e-07,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-1.25833e-06,0,0,0,0,-6.4752e-09,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.69409e-07,0,0,0,0,-4.65166e-08,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-2.66565e-06,0,0,0,0,-4.72303e-08,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.99678e-06,0,0,0,0,1.42797e-08,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-2.82377e-06,0,0,0,0,-2.89771e-09,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,2.95686e-06,0,0,0,0,-1.22573e-08,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,2.15667e-07,0,0,0,0,1.71361e-08,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,2.251e-06,0,0,0,0,-2.03829e-07,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,-9.79184e-07,0,0,0,0,-1.0366e-08,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,-3.81559e-08,0,0,0,0,-4.85818e-09,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,1.00066e-06,0,0,0,0,-5.51165e-09,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,8.94067e-07,0,0,0,0,-8.15612e-09,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,9.29216e-07,0,0,0,0,9.05163e-09,0,0,0,0,True,32.0|162,84
