id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.62041,0.932661,2.4959,-0.868346,1.62041,0.932455,2.48519,-0.0383392,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.62041,0.932661,3.53691,0.0990634,1.62041,0.932455,3.53909,0.0869088,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.62041,0.932661,2.3373,-0.615075,1.62041,0.932455,2.34639,-0.0158106,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.62041,0.932661,2.23057,-0.0199525,1.62041,0.932455,2.23116,0.00951802,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.62041,0.932661,2.91622,-1.22904,1.62041,0.932455,2.91284,-0.0690889,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.62041,0.932661,3.09781,-0.202834,1.62041,0.932455,3.05971,-0.0177164,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.62041,0.932661,2.43798,-0.774904,1.62041,0.932455,2.44874,0.00630239,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.62041,0.932661,2.22616,-0.112643,1.62041,0.932455,2.25788,-0.0163973,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.62041,0.932661,3.10761,-0.487585,1.62041,0.932455,3.07066,0.00278694,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.62041,0.932661,2.85393,-0.0398,1.62041,0.932455,2.86467,0.0194964,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.03812,0.932661,5.66834,0.171555,1.03812,0.932455,1,2.94046e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.03812,0.932661,5.7433,-0.278426,1.03812,0.932455,1,-2.28924e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.03812,0.932661,7.30895,-0.0939995,1.03812,0.932455,1,9.18853e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.03812,0.932661,5.5886,-0.219387,1.03812,0.932455,1,-1.16515e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.03812,0.932661,8.78715,-0.523477,1.03812,0.932455,1,8.05836e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.03812,0.932661,10.9514,0.00647047,1.03812,0.932455,1,3.15616e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.03812,0.932661,5.16916,-0.0764967,1.03812,0.932455,1,3.77254e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.03812,0.932661,5.56819,0.254873,1.03812,0.932455,1,-3.52616e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.03812,0.932661,9.861,-0.207749,1.03812,0.932455,1,2.47974e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.03812,0.932661,6.75184,0.0986095,1.03812,0.932455,1,-2.79693e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.03812,0.932661,4.94699,0.158918,1.03812,0.932455,1,5.7863e-08,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.03812,0.932661,4.36145,-0.0647252,1.03812,0.932455,1,-5.36205e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.03812,0.932661,4.9802,0.179033,1.03812,0.932455,1,7.00304e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.03812,0.932661,6.4364,-0.333886,1.03812,0.932455,1,-3.48498e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.03812,0.932661,7.41128,0.0562796,1.03812,0.932455,1,-1.19143e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.03812,0.932661,4.02539,-0.36234,1.03812,0.932455,1,-3.02455e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.581306,0.78722,2.0946,-0.80696,0.581306,0.789647,2.08484,-0.0591,65.0|322,152
