rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.24267,0.853483,3.8506,-0.439882,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.14019,0.853483,3.8506,-0.532313,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.38997,0.853483,3.8506,-0.336514,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,4.26656,0.853483,3.8506,-0.189628,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.57664,0.853483,3.8506,-0.392906,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.39182,0.853483,3.8506,-0.246271,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.22541,0.853483,3.8506,-0.346069,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,4.05013,0.853483,3.8506,-0.42764,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.21047,0.853483,3.8506,-0.424892,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.92279,0.853483,3.8506,-0.470855,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.27433,0.853483,3.8506,-0.43072,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.42803,0.853483,3.8506,-0.57294,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.14533,0.853483,3.8506,-0.600587,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.80326,0.853483,3.8506,-0.519601,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,2.87595,0.853483,3.8506,-0.275445,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.6893,0.853483,3.8506,-0.619201,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.12039,0.853483,3.8506,-0.418952,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.72775,0.853483,3.8506,-0.420984,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.53463,0.853483,3.8506,-0.409659,69.0|274,411
