id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,2.19106e-10,0,0,-3.29776e-11,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-1.75655e-09,0,0,3.37126e-11,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,-8.79892e-11,0,0,-3.75011e-11,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,4.91711e-10,0,0,1.27005e-11,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,1.09344e-09,0,0,9.29434e-12,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-3.50516e-10,0,0,2.54152e-12,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,5.56223e-10,0,0,-7.40696e-11,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,3.20277e-10,0,0,-7.44516e-12,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,1.31612e-09,0,0,5.04352e-12,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-1.63456e-09,0,0,4.41736e-12,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,5.85266e-10,0,0,-7.52198e-12,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-2.76133e-09,0,0,-5.54845e-12,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-8.89271e-10,0,0,6.19504e-12,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-2.30142e-10,0,0,1.42073e-11,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.85379e-09,0,0,-2.8173e-11,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,3.10021e-09,0,0,2.70104e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,4.76156e-10,0,0,7.39053e-12,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,2.37512e-09,0,0,1.50449e-11,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-6.96486e-10,0,0,1.2947e-11,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,3.14037e-09,0,0,5.14877e-12,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.04722e-09,0,0,-2.77334e-11,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-1.69938e-09,0,0,2.22311e-12,69.0|274,411
