rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.91362,1.48986,0.519262,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-5.96648,1.56682,0.339855,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,4.17788,1.3952,0.643805,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-0.240761,1.48149,0.684474,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-3.80512,1.69979,0.612234,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.50546,1.5894,0.443473,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-3.85442,1.49693,0.56814,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.0424,1.59932,0.672411,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-2.61894,1.65839,0.517248,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.24561,1.51084,0.419841,0.0804671,0.334606,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-5.46557,2.10401,17.8673,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.20448,1.8088,2.29887,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.75799,2.09738,12.5034,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.681958,1.9212,52.4558,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,3.08456,2.09573,5.50311,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,5.87133,1.95308,27.8226,0.0804671,0.334606,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.74519,1.97487,9.40676,0.0804671,0.334606,False,69.0|274,411
