rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,1.10265,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0.409366,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,1.18717,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,1.04923,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0.770214,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0.718229,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,1.15321,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,1.12277,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0.767204,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0.940342,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,2.85682,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,2.94251,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,2.20428,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-5.18903,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.70023,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0.595979,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,1.43258,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.420226,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,4.06717,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-4.76187,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,1.16513,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0.098423,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0.388849,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,-0.42304,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,3.70704,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-1.10863,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,5.09229,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,5.17295,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,0,4.64922,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,0,4.81745,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,0,-0.979651,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,0,-0.853501,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,0,5.25684,0,0,True,6.0|71,783
