id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,1.07593,0,0,0,0,1.08035,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.50669,0,0,0,0,0.511692,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.23432,0,0,0,0,1.19394,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.25065,0,0,0,0,1.26417,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.832694,0,0,0,0,0.822015,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0.744467,0,0,0,0,0.75094,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.13535,0,0,0,0,1.10152,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,1.22984,0,0,0,0,1.24624,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0.689911,0,0,0,0,0.669915,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0.819982,0,0,0,0,0.84133,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0.0731938,0,0,0,0,-1.92641e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0.151428,0,0,0,0,1.34819e-08,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0.201889,0,0,0,0,1.25923e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-0.135757,0,0,0,0,-4.19851e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0.0597059,0,0,0,0,-4.03556e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0.0194227,0,0,0,0,3.219e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.0565157,0,0,0,0,4.3839e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.194408,0,0,0,0,3.51303e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-0.201119,0,0,0,0,2.40267e-08,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0.0334383,0,0,0,0,1.16836e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-0.297669,0,0,0,0,2.83364e-08,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-0.128387,0,0,0,0,-9.45615e-08,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0.0711749,0,0,0,0,3.963e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,-0.0101392,0,0,0,0,-3.41033e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-0.200061,0,0,0,0,-2.59948e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0.119664,0,0,0,0,-1.9995e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,5.18353,0,0,0,0,5.08214,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,5.14797,0,0,0,0,5.10867,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,4.67451,0,0,0,0,4.60962,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,4.78199,0,0,0,0,4.60354,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-1.13904,0,0,0,0,-1.13328,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,-0.950889,0,0,0,0,-0.971967,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,5.25625,0,0,0,0,5.08022,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,5.15236,0,0,0,0,5.11194,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,-2.33985,0,0,0,0,-2.34148,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,0,-2.34652,0,0,0,0,-2.34235,0,0,True,6.0|71,783
