id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.785332,0,0,0,0,0,-2.05304e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0.135812,0,0,0,0,0,-4.2515e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,-0.343756,0,0,0,0,0,-1.86719e-09,0,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0.632779,0,0,0,0,0,-3.69789e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0.438781,0,0,0,0,0,-3.80023e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0.262688,0,0,0,0,0,-1.59171e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.0743515,0,0,0,0,0,-2.48526e-07,0,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0.328625,0,0,0,0,0,5.03863e-08,0,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,0.0918349,0,0,0,0,0,0.0615737,0,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,-0.0842007,0,0,0,0,0,0.0602,0,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,0.198795,0,0,0,0,0,-0.0034565,0,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,0.408598,0,0,0,0,0,0.173898,0,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,0.0850384,0,0,0,0,0,0.178845,0,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,-0.453951,0,0,0,0,0,0.0990604,0,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,0.555417,0,0,0,0,0,0.10397,0,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,0.844273,0,0,0,0,0,0.142399,0,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,0.493768,0,0,0,0,0,0.138226,0,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,0.1416,0,0,0,0,0,0.0918337,0,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0.247905,0,0,0,0,0,0.0178274,0,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0.00642904,0,0,0,0,0,0.0311185,0,0,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0.383991,0,0,0,0,0,0.0313138,0,0,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0.167922,0,0,0,0,0,0.0298738,0,0,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0.298523,0,0,0,0,0,0.0312928,0,0,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,-0.108745,0,0,0,0,0,0.0339808,0,0,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-0.138127,0,0,0,0,0,0.0269975,0,0,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,-0.273234,0,0,0,0,0,0.00812163,0,0,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0.690207,0,0,0,0,0,3.51884e-07,0,0,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,-0.379613,0,0,0,0,0,4.64092e-08,0,0,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0.0989074,0,0,0,0,0,4.53742e-08,0,0,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0.140974,0,0,0,0,0,2.52311e-07,0,0,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0.354941,0,0,0,0,0,-4.21317e-07,0,0,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0.362155,0,0,0,0,0,-7.65313e-08,0,0,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,-0.0397017,0,0,0,0,0,4.45036e-07,0,0,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0.312341,0,0,0,0,0,-1.64147e-08,0,0,0,0,0,False,69.0|274,719
8|719|sample|10|274,-0.0561414,0,0,0,0,0,-0.0162414,0,0,0,0,0,True,32.0|274,719
8|719|sample|11|274,0.324868,0,0,0,0,0,-0.0166218,0,0,0,0,0,True,22.0|274,719
8|719|sample|12|274,-0.266602,0,0,0,0,0,0.0017005,0,0,0,0,0,True,22.0|274,719
8|719|sample|3|274,0.526045,0,0,0,0,0,0.0162123,0,0,0,0,0,True,55.0|274,719
8|719|sample|4|274,-0.124494,0,0,0,0,0,0.0117582,0,0,0,0,0,True,55.0|274,719
8|719|sample|5|274,0.303762,0,0,0,0,0,-0.00975213,0,0,0,0,0,True,55.0|274,719
8|719|sample|6|274,0.957975,0,0,0,0,0,-0.00390853,0,0,0,0,0,True,55.0|274,719
8|719|sample|7|274,-0.431639,0,0,0,0,0,-0.00321998,0,0,0,0,0,True,32.0|274,719
8|719|sample|8|274,-0.363632,0,0,0,0,0,-0.00660452,0,0,0,0,0,True,32.0|274,719
8|719|sample|9|274,0.124274,0,0,0,0,0,-0.0163728,0,0,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0.621763,0,0,0,0,0,0.0176905,0,0,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0.297951,0,0,0,0,0,0.00856409,0,0,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,-0.0770598,0,0,0,0,0,0.00682995,0,0,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,-0.330662,0,0,0,0,0,0.0059983,0,0,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0.215324,0,0,0,0,0,0.00710652,0,0,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,-0.207141,0,0,0,0,0,0.00466781,0,0,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,-0.0475621,0,0,0,0,0,0.0026942,0,0,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0.227829,0,0,0,0,0,0.00624987,0,0,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0.315426,0,0,0,0,0,3.55124e-07,0,0,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0.00244985,0,0,0,0,0,-1.18106e-07,0,0,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0.288762,0,0,0,0,0,-1.45142e-07,0,0,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0.220512,0,0,0,0,0,5.65844e-08,0,0,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0.0364548,0,0,0,0,0,-4.05865e-08,0,0,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,-0.322873,0,0,0,0,0,5.31079e-08,0,0,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,-0.267793,0,0,0,0,0,-2.28311e-07,0,0,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0.35032,0,0,0,0,0,-3.57947e-07,0,0,0,0,0,False,69.0|322,488
