rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,125886,728.344,1.33433,0.094941,7.76701e-08,0.205939,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,125886,728.344,1.33433,0.0949409,1.96091e-08,0.205939,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,125886,728.344,1.33433,0.09494,1.0211e-07,0.205939,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,125886,728.344,1.33433,0.0949405,8.01268e-05,0.205939,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,125886,728.344,1.33433,0.0949409,3.13021e-08,0.205939,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,125886,728.344,1.33433,0.0949409,2.23973e-07,0.205939,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,125886,728.344,1.33433,0.0949409,2.14016e-06,0.205939,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,125886,728.344,1.33433,0.0949401,3.61906e-08,0.205939,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,125886,728.344,1.33433,0.094941,2.37248e-09,0.205939,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,125886,728.344,1.33433,0.0949413,1.66019e-07,0.205939,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,125886,728.344,35.6488,0.0949406,5.65126e-16,0.205939,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,125886,728.344,35.6488,0.0949403,374.644,0.205939,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,125886,728.344,35.6488,0.0949408,0.000702287,0.205939,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,125886,728.344,35.6488,0.0949407,3.34513,0.205939,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,125886,728.344,35.6488,0.0949409,8789.35,0.205939,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,125886,728.344,35.6488,0.094941,1.13643e-14,0.205939,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,125886,728.344,35.6488,0.0949413,1.84835e-07,0.205939,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,125886,728.344,35.6488,0.0949405,0.00101366,0.205939,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,125886,728.344,35.6488,0.0949409,4500.7,0.205939,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,125886,728.344,35.6488,0.0949401,4663.48,0.205939,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,125886,728.344,35.6488,0.0949407,1.24283e-05,0.205939,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,125886,728.344,35.6488,0.094941,1.14447e+13,0.205939,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,125886,728.344,35.6488,0.0949414,2.98004e-08,0.205939,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,125886,728.344,35.6488,0.0949411,0.000506787,0.205939,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,125886,728.344,35.6488,0.094941,1302.84,0.205939,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,125886,728.344,35.6488,0.0949401,6963.78,0.205939,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,125886,541.227,8.26254,0.0949408,2.97311e-15,0.908111,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,125886,541.227,8.26254,0.0949403,5.63764e-12,0.908111,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,125886,541.227,8.26254,0.0949405,1.41368e-13,0.908111,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,125886,541.227,8.26254,0.0949408,0,0.908111,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,125886,541.227,8.26254,0.094941,3.74691e-16,0.908111,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,125886,541.227,8.26254,0.0949403,4.55273e-16,0.908111,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,125886,541.227,5.70497,0.0949413,9.33984e-14,0.908111,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,125886,541.227,5.70497,0.0949412,7.34879e-16,0.908111,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,125886,541.227,5.70497,0.0949407,8.69851e-15,0.908111,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,125886,541.227,5.70497,0.094941,1.67874e-14,0.908111,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,125886,541.227,3.92642,0.0949413,5.00977e+10,0.908111,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,125886,541.227,3.92642,0.0949408,9.6062e+06,0.908111,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,125886,541.227,3.92642,0.0949407,0.000209477,0.908111,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,125886,541.227,3.92642,0.0949404,6.31068e-12,0.908111,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,125886,541.227,3.92642,0.0949406,8.08748e+16,0.908111,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,125886,541.227,3.92642,0.0949405,1.08946e-08,0.908111,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,125886,541.227,3.92642,0.0949409,14.5786,0.908111,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,125886,541.227,3.92642,0.0949404,57.7938,0.908111,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,125886,541.227,3.92642,0.0949402,2.52856e-14,0.908111,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,125886,541.227,3.92642,0.094941,6.68121e-06,0.908111,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,125886,541.227,3.92642,0.094941,775998,0.908111,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,125886,541.227,3.92642,0.0949408,8.86875e-09,0.908111,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,125886,541.227,3.92642,0.0949404,1.25751e-07,0.908111,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,125886,541.227,3.92642,0.0949415,50044.4,0.908111,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,125886,541.227,3.92642,0.0949405,1.92868e-08,0.908111,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,125886,541.227,3.92642,0.0949408,30773,0.908111,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,125886,541.238,0.0939702,0.0949407,3.56909e-05,0.0427439,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,125886,541.238,0.0939702,0.0949404,1.41099e-06,0.0427439,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,125886,541.238,0.0939701,0.0949402,1.36203e-06,0.0427439,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,125886,541.238,0.0939702,0.0949409,9.08913e-06,0.0427439,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,125886,541.238,3.25916,0.0949407,8.3579e-06,0.0427439,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,125886,541.238,3.25916,0.0949407,3.04893e-08,0.0427439,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,125886,541.238,3.25916,0.094941,0.00261264,0.0427439,True,28.0|322,152
