rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.51502,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.811452,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.62536,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.69189,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.11158,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.13485,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.56565,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.74668,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.970028,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.06197,0.956566,2.36546,-3.70784,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.72744,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.87738,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.6206,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.203311,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.90889,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.13865,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.685673,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.887709,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.229863,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.79397,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.47138,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.96825,1.51883,16.295,-2.87384,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.05642,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.31513,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,7.46779,1.51883,16.2949,-2.87384,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.532605,1.51883,16.295,-2.87384,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.552854,0.764034,2.0431,-0.841946,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.610034,0.764034,2.0431,-0.841946,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.590052,0.764034,2.0431,-0.841946,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.571613,0.764034,2.0431,-0.841946,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.89708,0.54664,5.8925,-1.08573,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,2.6383,0.54664,5.8925,-1.08573,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,2.18461,0.54664,5.8925,-1.08573,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,2.79414,0.54664,5.8925,-1.08573,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.238239,0.880411,1.37174,-0.785363,22.0|322,152
