rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,3.80696e-08,1.22274e-08,-0.589996,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,8.3639e-08,1.35218e-10,-1.84049,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-1.48098e-08,-6.16534e-09,-1.02475,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,2.56061e-08,2.12548e-08,-1.14379,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,6.05682e-08,6.93466e-09,-1.43887,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,-2.26349e-08,1.96462e-08,-1.88084,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-3.93914e-08,2.88345e-08,-0.970485,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,-8.10578e-08,-1.19075e-08,-0.605822,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,5.7646e-08,1.2887e-08,-0.674815,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,2.25618e-08,-2.10349e-08,-1.90155,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-3.47363e-08,1.76845e-08,-0.504872,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,1.02089e-08,-2.04901e-08,2.50699,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,4.77349e-08,4.81482e-09,5.57757,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,3.83527e-09,1.96429e-08,2.63947,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,2.19289e-08,-2.28603e-08,-0.928265,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-2.17021e-08,-2.5455e-08,-3.42534,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,1.0155e-07,9.34969e-09,1.58849,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,2.2837e-08,-6.25405e-09,-4.92366,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,1.32011e-08,9.76391e-09,0.606678,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,2.54547e-08,7.5259e-09,-5.00294,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-3.81369e-08,-3.96735e-09,1.67258,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.97182e-08,-3.66305e-09,-1.55286,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-6.26454e-08,5.43715e-09,-2.30573,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,5.84549e-09,-5.67392e-09,-1.941,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.62463e-08,1.67218e-08,-2.36384,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,3.77338e-08,1.61392e-08,3.77369,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,3.11745e-08,-4.32937e-09,3.55736,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,-4.77244e-08,-1.27242e-08,4.30895,0,0,True,6.0|71,783
