id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-9.7088e-10,-1.46475e-09,-1.77648,0,0,0,0,-8.88178e-16,-1.0103e-14,-1.34718,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,5.65324e-09,-3.04696e-09,-1.473,0,0,0,0,-7.10543e-15,-3.77476e-15,-1.32845,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.22996e-09,-5.0121e-09,-1.5341,0,0,0,0,-3.55271e-15,2.26485e-14,-1.74149,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-4.38785e-09,9.24832e-10,-1.43042,0,0,0,0,2.39808e-14,-1.54321e-14,-1.60117,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-2.32354e-10,-1.58745e-09,-2.36846,0,0,0,0,1.59872e-14,4.21885e-15,-1.88258,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,2.50607e-09,-1.03945e-08,-2.29915,0,0,0,0,0,-6.88338e-15,-2.00732,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.7258e-09,4.2649e-09,-0.546792,0,0,0,0,-1.77636e-15,-1.17684e-14,-1.1454,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,5.66227e-10,1.43326e-08,0.770036,0,0,0,0,1.86517e-14,4.27436e-15,-0.297956,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,1.32128e-10,8.9142e-09,-0.488209,0,0,0,0,-7.99361e-15,3.38618e-15,0.0953383,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,6.17086e-09,-1.46117e-09,-0.62736,0,0,0,0,1.77636e-15,-8.99281e-15,-0.499752,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-1.20844e-09,1.18711e-08,0.335692,0,0,0,0,7.10543e-15,-7.54952e-15,7.07486e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-2.15336e-09,4.77743e-09,0.404594,0,0,0,0,0,3.10862e-15,1.0114e-08,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,6.32612e-09,5.68512e-10,0.0534962,0,0,0,0,-7.10543e-15,8.88178e-16,-3.88073e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-9.65946e-12,-6.02293e-09,0.21424,0,0,0,0,7.10543e-15,6.66134e-16,2.03343e-06,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,6.40798e-10,-5.12212e-10,-0.477147,0,0,0,0,1.77636e-15,4.44089e-15,3.18245e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,1.8841e-09,-4.67157e-09,0.445464,0,0,0,0,3.55271e-15,-2.22045e-15,5.37844e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-9.10222e-10,-6.55747e-09,-0.0286489,0,0,0,0,0,5.32907e-15,-1.5211e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,8.76297e-09,-8.94362e-09,0.35269,0,0,0,0,0,9.76996e-15,-5.57751e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,7.00599e-09,-5.78721e-10,0.0318083,0,0,0,0,-5.32907e-15,4.44089e-15,5.29537e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,5.04626e-09,-8.46746e-09,0.509606,0,0,0,0,-1.77636e-14,-2.66454e-15,3.08825e-08,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-5.86471e-09,-1.66642e-09,-0.117814,0,0,0,0,-3.55271e-15,3.33067e-15,-1.93686e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,7.02458e-09,-4.73171e-09,0.258567,0,0,0,0,1.77636e-15,-2.22045e-15,5.86171e-07,0,0,False,69.0|274,411
