rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.491759,1.60157,0.961658,-0.419451,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.491759,1.60157,0.961658,-0.920283,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.491759,1.60157,0.961658,-5.14664,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.491759,1.60157,0.961658,-1.60109,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.491759,1.60157,0.961658,-3.49048,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.491759,1.60157,0.961658,4.50402,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.491759,1.60157,0.961658,1.39483,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.491759,1.60157,0.961658,-3.01956,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.491759,1.60157,0.961658,2.36135,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.491759,1.60157,0.961658,-5.36661,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.103001,1.69657,0.961658,-3.01982,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.103001,1.69657,0.961658,-0.528767,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.103001,1.69657,0.961658,-1.50524,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.103001,1.69657,0.961658,1.65007,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.103001,1.69657,0.961658,-3.10209,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.103001,1.69657,0.961658,5.50492,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.103001,1.69657,0.961658,4.13317,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.103001,1.69657,0.961658,6.65446,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.103001,1.69657,0.961658,-2.97481,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.103001,1.69657,0.961658,-1.05266,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.103001,1.69657,0.961658,-1.34238,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.103001,1.69657,0.961658,0.611406,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.103001,1.69657,0.961658,-3.12089,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.103001,1.69657,0.961658,-0.647227,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.103001,1.69657,0.961658,5.26378,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.103001,1.69657,0.961658,2.07323,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.140479,0.995944,0.994624,3.97355,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.140479,0.995944,0.994624,-6.25901,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.140479,0.995944,0.994624,2.15424,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.140479,0.995944,0.994624,-2.37029,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.103001,1.38398,0.994624,1.14461,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.103001,1.38398,0.994624,-1.94635,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.103001,1.38398,0.994624,2.56521,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.103001,1.38398,0.994624,-0.22995,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.143242,1.1147,0.994624,2.9779,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.143242,1.1147,0.994624,0.237255,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.103001,0.251656,0.994624,7.03039,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.103001,0.251656,0.994624,-5.26982,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.103001,0.251656,0.994624,1.19771,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.103001,0.251656,0.994624,2.28256,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.103001,0.251656,0.994624,-0.587852,69.0|322,152
