id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00457623,2.00224,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|2|1|162,1,0.00457623,2.10698,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|3|1|162,1,0.00457623,2.08723,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|4|1|162,1,0.00457623,2.09147,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|5|1|162,1,0.00457623,2.07226,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|6|1|162,1,0.00457623,2.0418,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|7|1|162,1,0.00457623,2.0555,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|cc|8|1|162,1,0.00457623,2.06887,0.002423,1465.2,0.22973,0.000114299,1,0.00456901,2.0594,0.00242611,1450.9,0.229323,0.000113727,False,69.0|162,84
8|84|sample|10|162,1,0.0045761,1.26342,0.00242288,1465.2,0.22973,0.000114299,1,0.00456887,1.3396,0.00242598,1450.9,0.229323,0.000113727,True,32.0|162,84
8|84|sample|11|162,1,0.0045761,1.3398,0.0024233,1465.2,0.22973,0.000114299,1,0.00456887,1.35038,0.00242641,1450.9,0.229323,0.000113727,True,22.0|162,84
8|84|sample|12|162,1,0.0045761,1.19557,0.0024233,1465.2,0.22973,0.000114299,1,0.00456887,1.15719,0.00242641,1450.9,0.229323,0.000113727,True,22.0|162,84
8|84|sample|3|162,1,0.0045761,1.54563,0.00238006,1465.2,0.22973,0.000114299,1,0.00456887,1.51881,0.00239877,1450.9,0.229323,0.000113727,True,55.0|162,84
