id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.54962,0,0,1.69662e-09,1.53614,0,0,-3.74811e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.978199,0,0,5.31795e-09,0.985543,0,0,-1.23013e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.61348,0,0,9.25936e-09,1.61343,0,0,-5.10703e-14,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.7379,0,0,-2.63804e-09,1.71687,0,0,-8.74856e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.27327,0,0,-2.27381e-09,1.27781,0,0,2.79776e-14,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.19613,0,0,-1.41801e-09,1.20137,0,0,-1.13243e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.56463,0,0,6.58136e-10,1.56379,0,0,2.80664e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.68641,0,0,-5.5407e-09,1.67448,0,0,-6.08402e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.25351,0,0,7.03938e-09,1.19807,0,0,-8.03801e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.31263,0,0,-2.82093e-09,1.30358,0,0,1.64757e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.086649,0,0,1.94263e-10,-2.25628e-07,0,0,1.11022e-14,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.057803,0,0,1.82767e-09,-3.61005e-07,0,0,-1.77636e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.248025,0,0,-1.60103e-09,-1.65349e-07,0,0,1.46549e-14,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.118327,0,0,1.28504e-09,4.65084e-07,0,0,3.10862e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.198449,0,0,1.76448e-10,9.24395e-08,0,0,1.15463e-14,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.266339,0,0,6.80434e-10,4.90754e-07,0,0,1.33227e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0504245,0,0,-7.96727e-09,-1.70288e-07,0,0,-1.33227e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.12605,0,0,8.13639e-09,-3.76068e-07,0,0,-6.66134e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.101235,0,0,-3.47641e-09,3.1583e-07,0,0,1.33227e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.056584,0,0,6.77404e-10,-4.26897e-07,0,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.0995657,0,0,1.2977e-09,-3.94051e-07,0,0,1.33227e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0209655,0,0,7.17117e-10,2.81733e-07,0,0,-6.66134e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.0131553,0,0,-3.46288e-09,-2.84747e-07,0,0,-1.33227e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0897762,0,0,-2.18594e-10,-2.92284e-07,0,0,7.10543e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.144234,0,0,-3.17599e-09,2.10998e-07,0,0,1.64313e-14,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0986159,0,0,-3.30304e-09,-1.83093e-07,0,0,7.54952e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.22273,0,0,-1.1469e-09,1.19796,0,0,9.17044e-14,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.29759,0,0,3.82962e-09,1.3059,0,0,-1.76081e-13,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.35657,0,0,3.24069e-09,1.38515,0,0,1.31894e-13,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.27524,0,0,-6.30138e-09,1.28895,0,0,-3.59712e-14,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.14653,0,0,3.17817e-09,0.137959,0,0,-6.43929e-14,28.0|322,152
