rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.530236,1.47118,-14.6112,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.33658,1.47118,-2.02233,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.496136,1.47118,-12.1593,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.62856,1.47118,-10.7185,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.447785,1.47118,-8.85016,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.409407,1.47118,-12.0417,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.583473,1.47118,-22.6095,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.642917,1.47118,-11.4003,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.337435,1.47118,-8.45567,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.45503,1.47118,-11.6685,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.598095,1.47119,-6.66639,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.461993,1.47119,-9.43071,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.302755,1.47119,-8.17342,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.246107,1.47119,-3.63855,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.139947,1.47119,-6.27752,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.998928,1.47119,-10.741,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.355198,1.47119,-10.7948,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.875213,1.47119,-9.61907,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.317117,1.47119,-5.87091,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.439803,1.47119,-8.26701,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.898295,1.47119,-9.16929,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.328337,1.47119,-10.8176,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.393205,1.47119,-9.80412,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.506363,1.47119,-11.9719,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.414188,1.47119,-5.01226,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.961146,1.47119,-14.3196,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.151497,1.11774,-7.06245,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.236361,1.11774,-5.65264,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.169041,1.11774,-5.32741,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.164447,1.11774,-8.79409,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0487888,1.11774,-7.43214,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0664778,1.11774,-3.16041,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0758046,1.11774,-8.10024,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0740345,1.11774,-5.85285,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.143435,1.11773,-2.99015,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.147601,1.11773,-7.22917,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.108095,1.11734,-6.3508,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0449424,1.11734,-3.91579,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0310259,1.11734,-4.91511,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.139666,1.11734,-0.827527,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.124973,1.11734,-0.623412,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.103189,1.11734,-2.65447,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.0828238,1.11734,3.84931,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.374771,1.11734,-0.32871,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0867986,1.11734,-9.43206,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0766515,1.11734,-8.18305,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.141492,1.11734,-3.16236,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.040993,1.11734,-2.46912,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.137413,1.11734,-6.30225,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.0322539,1.11734,-4.98196,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.0280111,1.11734,-0.0105803,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.259438,1.11734,-9.19713,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.160872,1.80116,-7.03202,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.1476,1.80116,-5.24385,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.164614,1.80116,-8.58776,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.143787,1.80116,-6.80439,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.0301127,1.66051,-4.80281,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.033734,1.66051,-9.14122,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.0629642,1.66051,-10.4129,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.0685713,1.66051,-1.61906,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.125797,1.90462,-4.20391,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.11583,1.90462,-6.07241,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.112012,1.66051,-0.775671,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.363438,1.66051,-8.67199,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.19423,1.66051,-8.3555,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.0678878,1.66051,-6.15226,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.133172,1.66051,-1.76889,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.089696,1.66051,-4.44564,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.065099,1.66051,-6.68565,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.0462683,1.66051,-7.23233,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.0661521,1.66051,-6.88617,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.0342999,1.66051,-3.49377,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.0280672,1.66051,-4.55937,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.159358,1.66051,-6.87328,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.0904327,1.66051,-6.64113,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.107596,1.66051,-7.24205,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.105329,1.66051,-1.47551,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.0317517,1.66051,-6.67378,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.165981,1.66051,10.4734,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.17107,1.66051,10.631,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.112221,1.66051,10.8467,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.118423,1.66051,10.8265,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0208216,2.05781,1.98043,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0207892,2.05781,1.43916,32.0|292,462
