id,importanceSampling
411|4,157.064885
411|3,152.309824
411|5,167.620231
411|6,177.203390
411|8,153.245087
411|7,158.608456
411|9,138.628839
411|10,169.058750
411|12,151.917449
411|11,152.001847
411|1,98.104118
411|2,169.774683
783|3,177.063871
783|4,180.441374
783|5,178.889365
783|6,174.099055
783|7,152.559953
783|8,155.819565
783|10,183.374362
783|9,182.606094
783|12,143.340706
783|11,148.412703
783|1,94.022963
783|2,208.250834
491|10,163.252149
491|9,161.176745
491|12,175.735989
491|11,134.441776
491|4,174.983081
491|3,140.503372
491|6,174.172452
491|5,166.477960
491|7,154.713310
491|8,156.541514
491|1,76.316954
491|2,175.135989
433|4,154.991686
433|3,162.339433
433|6,169.074817
433|5,169.464525
433|8,148.603254
433|7,152.383250
433|10,164.638877
433|9,163.500534
433|11,166.849897
433|12,167.507851
433|1,77.692511
433|2,178.263125
297|3,171.225519
297|4,170.227760
297|5,156.800088
297|6,155.876213
297|8,175.275003
297|7,174.333839
297|9,161.845985
297|10,159.561011
297|12,169.213763
297|11,181.327025
297|1,80.287428
297|2,179.961468
183|4,155.009636
183|3,160.934914
183|6,147.777766
183|5,148.227007
183|7,155.977899
183|8,155.375251
183|10,159.348864
183|9,153.992218
183|12,163.167398
183|11,155.195451
183|1,97.831874
183|2,148.708217
705|3,125.996595
705|4,157.893296
705|5,161.142163
705|6,171.426453
705|7,160.788818
705|8,161.722270
705|10,150.831497
705|9,149.160149
705|12,140.673449
705|11,152.648949
705|1,79.843001
705|2,151.641921
555|4,162.460101
555|3,165.987279
555|5,161.346304
555|6,159.313585
555|7,158.358639
555|8,150.701627
555|9,162.170385
555|10,162.249842
555|12,143.542710
555|11,145.641064
555|1,92.282081
555|2,125.636691
394|5,178.878174
394|6,160.298406
394|7,291.362961
394|8,170.845505
394|10,165.217362
394|9,160.304766
394|12,168.272229
394|11,162.188284
394|3,168.170332
394|4,150.180917
394|1,76.162506
394|2,159.738506
1099|3,139.545377
1099|4,136.152704
1099|5,150.777668
1099|6,148.309056
1099|8,148.762201
1099|7,142.365884
1099|9,145.158198
1099|10,182.008661
1099|11,141.883448
1099|12,156.599237
1099|1,80.034576
1099|2,190.021405
611|4,115.217867
611|3,147.841489
611|5,150.117189
611|6,150.620568
611|7,170.807947
611|8,166.813038
611|9,139.837807
611|10,142.319173
611|12,144.302215
611|11,154.994954
611|1,80.344153
611|2,149.330160
84|5,177.180360
84|6,174.245670
84|4,180.363011
84|3,178.442520
84|9,175.081157
84|10,172.216354
84|7,176.972513
84|8,174.168545
84|12,172.606709
84|11,180.225162
84|1,89.549106
84|2,177.194862
1042|8,166.589643
1042|7,169.954811
1042|6,174.214533
1042|5,176.684172
1042|12,161.841913
1042|11,163.656413
1042|9,172.583533
1042|10,172.555423
1042|4,174.419396
1042|3,175.953301
1042|1,94.982674
1042|2,177.355973
719|5,172.858259
719|6,179.150066
719|3,180.558832
719|4,181.336954
719|10,173.146086
719|9,137.433238
719|8,174.450457
719|7,177.298558
719|12,167.368332
719|11,166.658039
719|1,93.370128
719|2,176.034268
863|7,162.202592
863|8,161.612994
863|6,169.961002
863|5,167.239483
863|11,158.423908
863|12,163.714238
863|9,165.236231
863|10,168.364047
863|3,161.538334
863|4,172.518881
863|1,92.439363
863|2,210.539604
488|6,182.012298
488|5,181.402211
488|4,185.104137
488|3,188.538186
488|10,188.716983
488|9,173.304530
488|8,184.725186
488|7,218.905545
488|11,176.297285
488|12,171.855446
488|1,90.309003
488|2,178.699483
152|8,166.135193
152|7,170.415513
152|6,170.607356
152|5,177.385255
152|12,159.166307
152|11,160.880961
152|10,167.127683
152|9,172.702735
152|3,171.527706
152|4,166.165991
152|1,91.876215
152|2,170.590639
847|6,160.227010
847|3,191.512129
847|4,209.835631
847|10,168.157756
847|9,169.904802
847|7,188.465343
847|8,182.755281
847|12,180.158921
847|11,188.186510
847|5,196.882441
847|1,96.887161
847|2,188.632301
1241|8,169.861470
1241|7,181.586564
1241|5,185.277992
1241|6,184.679041
1241|11,160.658955
1241|12,169.415746
1241|9,174.484331
1241|10,173.476261
1241|3,176.508860
1241|4,178.517838
