id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|2|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|3|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|4|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|5|1|162,663.949,0.719995,0.0278708,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|6|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|7|1|162,663.949,0.719995,0.0278708,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|cc|8|1|162,663.949,0.719995,0.0278707,18.7119,0.313315,1.30896,663.948,0.719995,0.0278707,18.7119,0.31332,1.30896,False,69.0|162,84
8|84|sample|10|162,663.949,0.719998,0.0312487,18.7133,0.313315,1.30896,663.948,0.719998,0.0312486,18.7133,0.31332,1.30896,True,32.0|162,84
8|84|sample|11|162,663.949,0.719998,0.0234699,18.7133,0.313315,1.30896,663.948,0.719998,0.0234699,18.7133,0.31332,1.30896,True,22.0|162,84
8|84|sample|12|162,663.949,0.719998,0.0234699,18.7133,0.313315,1.30896,663.948,0.719998,0.0234699,18.7133,0.31332,1.30896,True,22.0|162,84
