id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.586971,0,8.20035e-09,-0.598973,0,1.8141e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.12314,0,-5.01595e-09,-1.16695,0,2.75335e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.421519,0,-2.12359e-10,-0.485474,0,-4.7673e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.411266,0,-7.91789e-09,-0.420704,0,1.64313e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.839427,0,1.91703e-09,-0.858247,0,-2.20046e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.928715,0,9.74465e-10,-0.928776,0,-6.21725e-15,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.57642,0,-3.42014e-09,-0.580088,0,9.30367e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.415368,0,1.09078e-08,-0.425321,0,-9.9698e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.97172,0,4.12928e-09,-0.971005,0,3.52385e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.822009,0,-1.12987e-08,-0.832557,0,-4.15445e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0625356,0,-1.18582e-11,1.76957e-07,0,9.76996e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0393633,0,1.07645e-09,-2.63751e-07,0,-6.21725e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.236601,0,-4.53801e-09,-3.29619e-07,0,4.44089e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.210912,0,5.37809e-09,-2.79675e-07,0,-1.24345e-14,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.169649,0,4.81032e-09,1.46405e-07,0,-7.10543e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.281007,0,-4.02665e-09,-1.8077e-07,0,-3.55271e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0128175,0,-7.45033e-09,1.0021e-06,0,-5.32907e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.333607,0,3.73881e-09,-7.51607e-08,0,-8.88178e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0379684,0,-5.80853e-09,4.63694e-07,0,-1.33227e-14,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0176753,0,4.62187e-09,5.35801e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.101102,0,7.44849e-09,4.60291e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0473939,0,-3.64836e-09,-3.58059e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0720009,0,1.23712e-09,-1.42107e-08,0,-9.76996e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.109655,0,-2.99528e-09,5.47058e-07,0,3.55271e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.113679,0,-1.01918e-08,-4.72483e-07,0,-8.88178e-16,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.415388,0,-1.62143e-09,-4.09161e-07,0,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.62818,0,-3.09374e-09,-1.66109,0,-3.59712e-14,65.0|322,152
