id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,649.038,0.687256,0.0605948,33.8603,5.89304,5.26504,648.125,0.687025,0.0584419,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|2|1|162,649.038,0.687256,0.0598358,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|3|1|162,649.038,0.687256,0.0615009,33.8603,5.89304,5.26504,648.125,0.687025,0.0584419,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|4|1|162,649.038,0.687256,0.0606283,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|5|1|162,649.038,0.687256,0.0631054,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|6|1|162,649.038,0.687256,0.0620769,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|7|1|162,649.038,0.687256,0.0610685,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|cc|8|1|162,649.038,0.687256,0.0581285,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|sample|10|162,649.037,0.687292,0.0532881,12.8144,5.89304,5.26504,648.125,0.687061,0.0526167,12.8144,5.95626,5.27014,True,32.0|162,84
8|84|sample|11|162,649.038,0.687218,0.0364607,13.7721,5.89304,5.26504,648.125,0.686987,0.0368621,13.7721,5.95626,5.27014,True,22.0|162,84
8|84|sample|12|162,649.038,0.687218,0.0453319,13.7721,5.89304,5.26504,648.125,0.686987,0.0455375,13.7721,5.95626,5.27014,True,22.0|162,84
8|84|sample|3|162,649.037,0.684984,0.0642364,4.26731,5.89304,5.26504,648.125,0.684535,0.0656381,4.26732,5.95626,5.27014,True,55.0|162,84
8|84|sample|4|162,649.037,0.684984,0.0698995,4.26732,5.89304,5.26504,648.125,0.684535,0.0703981,4.26732,5.95626,5.27014,True,55.0|162,84
8|84|sample|5|162,649.037,0.684984,0.0381561,4.26732,5.89304,5.26504,648.125,0.684535,0.037866,4.26732,5.95626,5.27014,True,55.0|162,84
8|84|sample|6|162,649.037,0.684984,0.0378171,4.26732,5.89304,5.26504,648.125,0.684535,0.0381185,4.26732,5.95626,5.27014,True,55.0|162,84
8|84|sample|7|162,649.037,0.687292,0.0447814,12.8144,5.89304,5.26504,648.125,0.687061,0.0458328,12.8144,5.95626,5.27014,True,32.0|162,84
8|84|sample|8|162,649.037,0.687292,0.0484062,12.8144,5.89304,5.26504,648.125,0.687061,0.047777,12.8144,5.95626,5.27014,True,32.0|162,84
8|84|sample|9|162,649.037,0.687292,0.0515628,12.8144,5.89304,5.26504,648.125,0.687061,0.052395,12.8144,5.95626,5.27014,True,32.0|162,84
8|84|vc|1|2|162,649.038,0.687256,0.0600291,33.8603,5.89304,5.26504,648.125,0.687025,0.0584419,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|2|2|162,649.038,0.687256,0.0605867,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|3|2|162,649.038,0.687256,0.0608415,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|4|2|162,649.038,0.687256,0.0608141,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|5|2|162,649.038,0.687256,0.0610356,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|6|2|162,649.038,0.687256,0.0601279,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|7|2|162,649.038,0.687256,0.0613573,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|84|vc|8|2|162,649.038,0.687256,0.0621891,33.8603,5.89304,5.26504,648.125,0.687025,0.0584418,33.8603,5.95626,5.27014,False,69.0|162,84
8|719|cc|1|1|274,649.038,0.687112,0.0586303,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|2|1|274,649.038,0.687112,0.0600989,19.4308,5.8931,5.26473,648.125,0.68688,0.0584419,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|3|1|274,649.038,0.687112,0.0605629,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|4|1|274,649.038,0.687112,0.0597164,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|5|1|274,649.038,0.687112,0.060971,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|6|1|274,649.038,0.687112,0.0596169,19.4308,5.8931,5.26473,648.125,0.68688,0.0584419,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|7|1|274,649.038,0.687112,0.06136,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|cc|8|1|274,649.038,0.687112,0.0608684,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|sample|10|274,649.038,0.68721,0.050051,23.4101,5.8931,5.26473,648.125,0.686978,0.0500892,23.4101,5.95633,5.26984,True,32.0|274,719
8|719|sample|11|274,649.038,0.696162,0.0529607,27.462,5.8931,5.26473,648.125,0.697432,0.0535488,27.4621,5.95633,5.26984,True,22.0|274,719
8|719|sample|12|274,649.038,0.696162,0.0552802,27.462,5.8931,5.26473,648.125,0.697432,0.0555298,27.4621,5.95633,5.26984,True,22.0|274,719
8|719|sample|3|274,649.038,0.687286,0.0440035,6.66361,5.8931,5.26473,648.125,0.687054,0.0449135,6.66361,5.95633,5.26984,True,55.0|274,719
8|719|sample|4|274,649.038,0.687286,0.0439879,6.66362,5.8931,5.26473,648.125,0.687054,0.0442007,6.66361,5.95633,5.26984,True,55.0|274,719
8|719|sample|5|274,649.038,0.687286,0.046359,6.66361,5.8931,5.26473,648.125,0.687054,0.0455141,6.66361,5.95633,5.26984,True,55.0|274,719
8|719|sample|6|274,649.038,0.687286,0.0498651,6.66361,5.8931,5.26473,648.125,0.687054,0.0498359,6.66361,5.95633,5.26984,True,55.0|274,719
8|719|sample|7|274,649.038,0.68721,0.0495633,23.4101,5.8931,5.26473,648.125,0.686978,0.049719,23.4101,5.95633,5.26984,True,32.0|274,719
8|719|sample|8|274,649.038,0.68721,0.0499003,23.4101,5.8931,5.26473,648.125,0.686978,0.0504505,23.4101,5.95633,5.26984,True,32.0|274,719
8|719|sample|9|274,649.038,0.68721,0.0513242,23.4101,5.8931,5.26473,648.125,0.686978,0.050982,23.4101,5.95633,5.26984,True,32.0|274,719
8|719|vc|1|2|274,649.038,0.687112,0.0606581,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|2|2|274,649.038,0.687112,0.0599531,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|3|2|274,649.038,0.687112,0.0607404,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|4|2|274,649.038,0.687112,0.0590865,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|5|2|274,649.038,0.687112,0.0630527,19.4308,5.8931,5.26473,648.125,0.68688,0.0584419,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|6|2|274,649.038,0.687112,0.0622363,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|7|2|274,649.038,0.687112,0.0620572,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|719|vc|8|2|274,649.038,0.687112,0.0603375,19.4308,5.8931,5.26473,648.125,0.68688,0.0584418,19.4308,5.95633,5.26984,False,69.0|274,719
8|488|cc|1|1|322,649.038,0.687221,0.0578709,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|2|1|322,649.038,0.687221,0.0606385,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|3|1|322,649.038,0.687221,0.0618475,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|4|1|322,649.038,0.687221,0.0616802,3.42879,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|5|1|322,649.038,0.687221,0.0610232,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|6|1|322,649.038,0.687221,0.0587606,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|7|1|322,649.038,0.687221,0.0596373,3.42878,5.89299,5.265,648.125,0.686989,0.0584419,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|cc|8|1|322,649.038,0.687221,0.0609465,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|sample|10|322,649.038,0.68717,0.0430579,4.86291,5.89299,5.265,648.125,0.686938,0.04228,4.86292,5.95621,5.27011,True,32.0|322,488
8|488|sample|11|322,649.038,0.687238,0.0627502,16.7754,5.89299,5.265,648.125,0.687007,0.063643,16.7754,5.95621,5.27011,True,22.0|322,488
8|488|sample|12|322,649.038,0.687238,0.0712583,16.7754,5.89299,5.265,648.125,0.687007,0.0706961,16.7754,5.95621,5.27011,True,22.0|322,488
8|488|sample|3|322,649.038,0.687171,0.0408922,3.48892,5.89299,5.265,648.125,0.686939,0.0420716,3.48892,5.95621,5.27011,True,55.0|322,488
8|488|sample|4|322,649.038,0.687171,0.03922,3.48892,5.89299,5.265,648.125,0.686939,0.0391045,3.48892,5.95621,5.27011,True,55.0|322,488
8|488|sample|5|322,649.038,0.687171,0.0382027,3.48892,5.89299,5.265,648.125,0.686939,0.0380827,3.48892,5.95621,5.27011,True,55.0|322,488
8|488|sample|6|322,649.038,0.687171,0.0371656,3.48892,5.89299,5.265,648.125,0.686939,0.036765,3.48892,5.95621,5.27011,True,55.0|322,488
8|488|sample|7|322,649.038,0.68717,0.0775952,4.86291,5.89299,5.265,648.125,0.686938,0.0815631,4.86292,5.95621,5.27011,True,32.0|322,488
8|488|sample|8|322,649.038,0.68717,0.0803518,4.86291,5.89299,5.265,648.125,0.686938,0.0813379,4.86292,5.95621,5.27011,True,32.0|322,488
8|488|sample|9|322,649.038,0.68717,0.0401891,4.86291,5.89299,5.265,648.125,0.686938,0.0402697,4.86292,5.95621,5.27011,True,32.0|322,488
8|488|vc|1|2|322,649.038,0.687221,0.0598605,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|vc|2|2|322,649.038,0.687221,0.0607253,3.42878,5.89299,5.265,648.125,0.686989,0.0584419,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|vc|3|2|322,649.038,0.687221,0.0609709,3.42878,5.89299,5.265,648.125,0.686989,0.0584419,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|vc|4|2|322,649.038,0.687221,0.0603137,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|vc|5|2|322,649.038,0.687221,0.0600819,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
8|488|vc|6|2|322,649.038,0.687221,0.0637322,3.42878,5.89299,5.265,648.125,0.686989,0.0584418,3.42878,5.95621,5.27011,False,69.0|322,488
