rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.0444568,1.66183e-08,0.834756,-1.73186,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.00767129,-2.63537e-08,1.1515,0.333458,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.0350399,-4.92538e-08,0.78783,-1.29221,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-0.0292211,-2.29201e-09,0.727852,0.39005,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.0238601,-3.83707e-08,0.977873,0.612899,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.00277821,-2.2443e-08,1.08099,3.94263,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.029962,-2.69894e-08,0.802924,-2.06131,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.0494955,2.87371e-08,0.712502,-0.401179,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.0132828,-1.01059e-08,1.05598,-2.71684,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.00469029,1.71915e-08,0.976974,-3.05622,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.00804626,4.70174e-08,-2.15377,-4.26658,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0121625,1.74773e-08,-1.1011,1.62283,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.030809,-9.10829e-09,2.30661,-0.1269,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0317487,2.12202e-08,2.53472,-0.351415,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.0100097,2.9464e-08,-2.23118,-2.3146,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0465983,1.90463e-08,2.88969,2.02829,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.027934,-3.82567e-10,-2.66726,-0.919071,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.0285296,-1.65663e-08,0.0651915,4.261,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.0191956,5.62336e-09,0.141376,2.04683,69.0|274,411
