rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.00611862,413.255,1.28729,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|3|274,0.00611862,413.255,1.28289,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|5|274,0.00611862,413.255,1.28417,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|6|274,0.00611862,413.255,1.28488,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|8|274,0.00611862,413.255,1.28447,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|7|274,0.00611862,413.255,1.28748,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|9|274,0.00611862,413.255,1.28393,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|10|274,0.00611862,413.255,1.28879,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|12|274,0.00611862,413.255,1.28354,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|sample|11|274,0.00611862,413.255,1.28301,2.48882,14424.2,11.9558,True,70.0|274,411
1,9|411|cc|1|1|274,0.00611908,413.255,2.57655,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|2|1|274,0.00611908,413.255,2.58309,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|3|1|274,0.00611908,413.255,2.58218,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|4|1|274,0.00611908,413.255,2.58411,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|5|1|274,0.00611908,413.255,2.58528,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|6|1|274,0.00611908,413.255,2.58129,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|7|1|274,0.00611908,413.255,2.58167,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|cc|8|1|274,0.00611908,413.255,2.58482,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|1|2|274,0.00611908,413.255,2.58697,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|2|2|274,0.00611908,413.255,2.58685,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|3|2|274,0.00611908,413.255,2.58017,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|4|2|274,0.00611908,413.255,2.5842,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|5|2|274,0.00611908,413.255,2.5855,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|6|2|274,0.00611908,413.255,2.58701,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|7|2|274,0.00611908,413.255,2.58105,8.6756,14424.2,11.9558,False,69.0|274,411
1,9|411|vc|8|2|274,0.00611908,413.255,2.58528,8.6756,14424.2,11.9558,False,69.0|274,411
1,14|783|sample|3|71,0.00611862,413.255,0.261601,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|4|71,0.00611862,413.255,0.263261,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|5|71,0.00611862,413.255,0.263885,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|6|71,0.00611862,413.255,0.266586,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|7|71,0.00611862,413.255,0.259472,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|8|71,0.00611862,413.255,0.265355,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|10|71,0.00611862,413.255,0.262372,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|9|71,0.00611862,413.255,0.261687,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|12|71,0.00611862,413.255,0.259946,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|sample|11|71,0.00611862,413.255,0.262412,8.67556,14424.2,11.9558,True,6.0|71,783
1,14|783|cc|1|1|71,0.00611908,413.255,2.07723,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|2|1|71,0.00611908,413.255,2.07566,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|3|1|71,0.00611908,413.255,2.07459,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|4|1|71,0.00611908,413.255,2.07153,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|5|1|71,0.00611908,413.255,2.07612,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|6|1|71,0.00611908,413.255,2.07649,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|7|1|71,0.00611908,413.255,2.07402,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|cc|8|1|71,0.00611908,413.255,2.07435,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|1|2|71,0.00611908,413.255,2.07632,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|2|2|71,0.00611908,413.255,2.07633,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|3|2|71,0.00611908,413.255,2.07542,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|4|2|71,0.00611908,413.255,2.0741,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|5|2|71,0.00611908,413.255,2.07658,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|6|2|71,0.00611908,413.255,2.07975,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|7|2|71,0.00611908,413.255,2.07524,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|783|vc|8|2|71,0.00611908,413.255,2.07363,8.67467,14424.2,11.9558,False,69.0|71,783
1,14|491|sample|10|99,0.00611862,413.255,0.887071,8.6759,14424.2,11.9462,True,6.0|99,491
1,14|491|sample|9|99,0.00611862,413.255,0.888983,8.6759,14424.2,11.9462,True,6.0|99,491
1,14|491|sample|12|99,0.00611862,413.255,0.886388,8.6759,14424.2,11.9462,True,6.0|99,491
1,14|491|sample|11|99,0.00611862,413.255,0.890391,8.6759,14424.2,11.9462,True,6.0|99,491
1,14|491|sample|4|99,0.00611862,413.255,1.45102,8.67537,14424.2,11.9462,True,44.0|99,491
1,14|491|sample|3|99,0.00611862,413.255,1.44842,8.67537,14424.2,11.9462,True,44.0|99,491
1,14|491|sample|6|99,0.00611862,413.255,1.45048,8.67537,14424.2,11.9462,True,44.0|99,491
1,14|491|sample|5|99,0.00611862,413.255,1.45521,8.67537,14424.2,11.9462,True,44.0|99,491
1,14|491|sample|7|99,0.00611862,413.255,7.92574,8.67504,14424.2,11.9462,True,63.0|99,491
1,14|491|sample|8|99,0.00611862,413.255,7.91999,8.67504,14424.2,11.9462,True,63.0|99,491
1,14|491|cc|1|1|99,0.00611908,413.255,3.57243,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|2|1|99,0.00611908,413.255,3.57628,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|3|1|99,0.00611908,413.255,3.57341,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|4|1|99,0.00611908,413.255,3.57305,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|5|1|99,0.00611908,413.255,3.57765,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|6|1|99,0.00611908,413.255,3.57123,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|7|1|99,0.00611908,413.255,3.57014,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|cc|8|1|99,0.00611908,413.255,3.57115,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|1|2|99,0.00611908,413.255,3.57219,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|2|2|99,0.00611908,413.255,3.57746,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|3|2|99,0.00611908,413.255,3.57742,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|4|2|99,0.00611908,413.255,3.57351,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|5|2|99,0.00611908,413.255,3.57654,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|6|2|99,0.00611908,413.255,3.57235,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|7|2|99,0.00611908,413.255,3.57463,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|491|vc|8|2|99,0.00611908,413.255,3.5682,8.67498,14424.2,11.9462,False,69.0|99,491
1,14|433|sample|4|99,0.00611862,413.255,0.887793,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|3|99,0.00611862,413.255,0.886927,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|6|99,0.00611862,413.255,0.887071,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|5|99,0.00611862,413.255,0.888412,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|8|99,0.00611862,413.255,0.889125,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|7|99,0.00611862,413.255,0.887911,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|10|99,0.00611862,413.255,0.893549,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|9|99,0.00611862,413.255,0.885552,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|11|99,0.00611862,413.255,0.888795,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|sample|12|99,0.00611862,413.255,0.886245,8.6759,14424.2,11.9557,True,6.0|99,433
1,14|433|cc|1|1|99,0.00611908,413.255,3.56985,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|2|1|99,0.00611908,413.255,3.57129,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|3|1|99,0.00611908,413.255,3.56999,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|4|1|99,0.00611908,413.255,3.56885,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|5|1|99,0.00611908,413.255,3.57286,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|6|1|99,0.00611908,413.255,3.57416,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|7|1|99,0.00611908,413.255,3.56808,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|cc|8|1|99,0.00611908,413.255,3.57446,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|1|2|99,0.00611908,413.255,3.57105,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|2|2|99,0.00611908,413.255,3.57654,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|3|2|99,0.00611908,413.255,3.57489,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|4|2|99,0.00611908,413.255,3.5698,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|5|2|99,0.00611908,413.255,3.57663,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|6|2|99,0.00611908,413.255,3.57797,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|7|2|99,0.00611908,413.255,3.57673,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|433|vc|8|2|99,0.00611908,413.255,3.57751,8.67498,14424.2,11.9557,False,69.0|99,433
1,14|297|sample|3|71,0.00611862,413.255,0.259571,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|4|71,0.00611862,413.255,0.26024,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|5|71,0.00611862,413.255,0.258567,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|6|71,0.00611862,413.255,0.263665,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|8|71,0.00611862,413.255,0.261476,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|7|71,0.00611862,413.255,0.265914,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|9|71,0.00611862,413.255,0.260802,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|10|71,0.00611862,413.255,0.267797,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|12|71,0.00611862,413.255,0.259941,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|sample|11|71,0.00611862,413.255,0.260505,8.67556,14424.2,11.9557,True,6.0|71,297
1,14|297|cc|1|1|71,0.00611908,413.255,2.07489,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|2|1|71,0.00611908,413.255,2.07081,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|3|1|71,0.00611908,413.255,2.07564,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|4|1|71,0.00611908,413.255,2.07791,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|5|1|71,0.00611908,413.255,2.076,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|6|1|71,0.00611908,413.255,2.07851,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|7|1|71,0.00611908,413.255,2.07453,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|cc|8|1|71,0.00611908,413.255,2.07285,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|1|2|71,0.00611908,413.255,2.07286,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|2|2|71,0.00611908,413.255,2.07397,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|3|2|71,0.00611908,413.255,2.07464,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|4|2|71,0.00611908,413.255,2.07514,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|5|2|71,0.00611908,413.255,2.0756,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|6|2|71,0.00611908,413.255,2.07401,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|7|2|71,0.00611908,413.255,2.07145,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|297|vc|8|2|71,0.00611908,413.255,2.07129,8.67467,14424.2,11.9557,False,69.0|71,297
1,14|183|sample|4|233,0.00611862,413.255,0.823941,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|3|233,0.00611862,413.255,0.82991,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|6|233,0.00611862,413.255,0.826638,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|5|233,0.00611862,413.255,0.827952,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|7|233,0.00611862,413.255,0.826326,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|8|233,0.00611862,413.255,0.828974,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|10|233,0.00611862,413.255,0.824879,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|9|233,0.00611862,413.255,0.832367,0.86368,14424.2,11.9558,True,6.0|233,183
1,14|183|sample|12|233,0.00611862,413.255,0.821653,0.86368,14424.2,11.9558,True,6.0|233,183
