rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,0.00266989,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,-0.0017358,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,-0.000449649,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,0.000252214,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,-0.000156777,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,0.00285432,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,-0.000692996,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,0.00416694,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,-0.00108004,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,-0.00161662,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,-0.00680971,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,-0.000271094,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,-0.0011788,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,0.000751889,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,0.00192569,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,-0.00207114,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,-0.00169136,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,0.00145962,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,0.00361355,0,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,0.00349701,0,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,-0.00318801,0,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,0.000846638,0,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,0.00213947,0,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,0.00365451,0,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,-0.00230368,0,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,0.00192476,0,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,9.17503e-05,0,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,0.00175162,0,0,0,True,6.0|71,783
1,14|783|sample|5|71,0,0,0.00237576,0,0,0,True,6.0|71,783
1,14|783|sample|6|71,0,0,0.00507589,0,0,0,True,6.0|71,783
1,14|783|sample|7|71,0,0,-0.00203747,0,0,0,True,6.0|71,783
1,14|783|sample|8|71,0,0,0.00384491,0,0,0,True,6.0|71,783
1,14|783|sample|10|71,0,0,0.000862831,0,0,0,True,6.0|71,783
1,14|783|sample|9|71,0,0,0.000176878,0,0,0,True,6.0|71,783
1,14|783|sample|12|71,0,0,-0.0015639,0,0,0,True,6.0|71,783
1,14|783|sample|11|71,0,0,0.00090258,0,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,0,0,0.00335821,0,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0,0,0.00178692,0,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0,0,0.000725065,0,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,0,0,-0.00233462,0,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,0,0,0.0022538,0,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,0,0,0.00262347,0,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0,0,0.000151958,0,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0,0,0.000477556,0,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,0,0,0.00245211,0,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0,0,0.00246005,0,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,0,0,0.00155168,0,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,0,0,0.000233164,0,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0,0,0.00270701,0,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,0,0,0.00588071,0,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,0,0,0.00137429,0,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,0,0,-0.000236017,0,0,0,False,69.0|71,783
1,14|491|sample|10|99,0,0,-0.00118316,0,0,0,True,6.0|99,491
1,14|491|sample|9|99,0,0,0.000729131,0,0,0,True,6.0|99,491
1,14|491|sample|12|99,0,0,-0.0018657,0,0,0,True,6.0|99,491
1,14|491|sample|11|99,0,0,0.00213703,0,0,0,True,6.0|99,491
1,14|491|sample|4|99,0,0,0.000606084,0,0,0,True,44.0|99,491
1,14|491|sample|3|99,0,0,-0.00199243,0,0,0,True,44.0|99,491
1,14|491|sample|6|99,0,0,6.54999e-05,0,0,0,True,44.0|99,491
1,14|491|sample|5|99,0,0,0.00479216,0,0,0,True,44.0|99,491
1,14|491|sample|7|99,0,0,0.00287003,0,0,0,True,63.0|99,491
1,14|491|sample|8|99,0,0,-0.00288,0,0,0,True,63.0|99,491
1,14|491|cc|1|1|99,0,0,-0.000576711,0,0,0,False,69.0|99,491
1,14|491|cc|2|1|99,0,0,0.0032713,0,0,0,False,69.0|99,491
1,14|491|cc|3|1|99,0,0,0.000406612,0,0,0,False,69.0|99,491
1,14|491|cc|4|1|99,0,0,4.11837e-05,0,0,0,False,69.0|99,491
