id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0.00607022,413.209,1.2847,2.49002,14420.2,11.9554,0.00611862,413.255,1.28461,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|3|274,0.00607022,413.209,1.28429,2.49002,14420.2,11.9554,0.00611862,413.255,1.28467,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|5|274,0.00607022,413.209,1.28447,2.49002,14420.2,11.9554,0.00611862,413.255,1.28458,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|6|274,0.00607022,413.209,1.28446,2.49002,14420.2,11.9554,0.00611862,413.255,1.28456,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|8|274,0.00607022,413.209,1.28456,2.49002,14420.2,11.9554,0.00611862,413.255,1.28465,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|7|274,0.00607022,413.209,1.2845,2.49002,14420.2,11.9554,0.00611862,413.255,1.28466,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|9|274,0.00607022,413.209,1.28418,2.49002,14420.2,11.9554,0.00611862,413.255,1.2846,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|10|274,0.00607022,413.209,1.28385,2.49002,14420.2,11.9554,0.00611862,413.255,1.28457,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|12|274,0.00607022,413.209,1.28413,2.49002,14420.2,11.9554,0.00611862,413.255,1.28465,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|sample|11|274,0.00607022,413.209,1.28384,2.49002,14420.2,11.9554,0.00611862,413.255,1.28465,2.48882,14424.2,11.9558,True,70.0|274,411
9|411|cc|1|1|274,0.00607069,413.21,2.58327,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|2|1|274,0.00607069,413.21,2.58316,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|3|1|274,0.00607069,413.21,2.58347,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|4|1|274,0.00607069,413.21,2.58352,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|5|1|274,0.00607069,413.21,2.58311,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|6|1|274,0.00607069,413.21,2.58331,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|7|1|274,0.00607069,413.21,2.58323,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|cc|8|1|274,0.00607069,413.21,2.58329,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|1|2|274,0.00607069,413.21,2.58306,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|2|2|274,0.00607069,413.21,2.58335,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|3|2|274,0.00607069,413.21,2.58352,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|4|2|274,0.00607069,413.21,2.58337,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|5|2|274,0.00607069,413.21,2.58338,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|6|2|274,0.00607069,413.21,2.58324,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|7|2|274,0.00607069,413.21,2.58319,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
9|411|vc|8|2|274,0.00607069,413.21,2.58317,8.67929,14420.2,11.9554,0.00611908,413.255,2.58336,8.6756,14424.2,11.9558,False,69.0|274,411
14|783|sample|3|71,0.00607022,413.209,0.260774,8.67925,14420.2,11.9554,0.00611862,413.255,0.26085,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|4|71,0.00607022,413.209,0.260838,8.67925,14420.2,11.9554,0.00611862,413.255,0.260928,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|5|71,0.00607022,413.209,0.261727,8.67925,14420.2,11.9554,0.00611862,413.255,0.261456,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|6|71,0.00607022,413.209,0.261768,8.67925,14420.2,11.9554,0.00611862,413.255,0.261506,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|7|71,0.00607022,413.209,0.261826,8.67925,14420.2,11.9554,0.00611862,413.255,0.261699,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|8|71,0.00607022,413.209,0.261841,8.67925,14420.2,11.9554,0.00611862,413.255,0.261693,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|10|71,0.00607022,413.209,0.26064,8.67925,14420.2,11.9554,0.00611862,413.255,0.260912,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|9|71,0.00607022,413.209,0.260936,8.67925,14420.2,11.9554,0.00611862,413.255,0.260839,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|12|71,0.00607022,413.209,0.261676,8.67925,14420.2,11.9554,0.00611862,413.255,0.261664,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|sample|11|71,0.00607022,413.209,0.261877,8.67925,14420.2,11.9554,0.00611862,413.255,0.261674,8.67556,14424.2,11.9558,True,6.0|71,783
14|783|cc|1|1|71,0.00607069,413.21,2.07376,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|2|1|71,0.00607069,413.21,2.07401,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|3|1|71,0.00607069,413.21,2.07405,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|4|1|71,0.00607069,413.21,2.07383,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|5|1|71,0.00607069,413.21,2.07346,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|6|1|71,0.00607069,413.21,2.07355,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|7|1|71,0.00607069,413.21,2.07365,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|cc|8|1|71,0.00607069,413.21,2.07367,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|1|2|71,0.00607069,413.21,2.07375,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|2|2|71,0.00607069,413.21,2.07372,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|3|2|71,0.00607069,413.21,2.07382,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|4|2|71,0.00607069,413.21,2.07391,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|5|2|71,0.00607069,413.21,2.07367,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|6|2|71,0.00607069,413.21,2.07403,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|7|2|71,0.00607069,413.21,2.07397,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|783|vc|8|2|71,0.00607069,413.21,2.0738,8.67836,14420.2,11.9554,0.00611908,413.255,2.07387,8.67467,14424.2,11.9558,False,69.0|71,783
14|491|sample|10|99,0.00607022,413.209,0.888017,8.67958,14420.2,11.9482,0.00611862,413.255,0.888296,8.6759,14424.2,11.9462,True,6.0|99,491
14|491|sample|9|99,0.00607022,413.209,0.888278,8.67958,14420.2,11.9482,0.00611862,413.255,0.888296,8.6759,14424.2,11.9462,True,6.0|99,491
14|491|sample|12|99,0.00607022,413.209,0.888113,8.67958,14420.2,11.9482,0.00611862,413.255,0.888303,8.6759,14424.2,11.9462,True,6.0|99,491
