rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.15299,0,0,-0.00498177,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.4415,0,0,0.683269,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.300297,0,0,0.663196,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.250644,0,0,0.28491,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.22605,0,0,-0.940487,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.223541,0,0,-1.05352,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.293797,0,0,-0.947766,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.365998,0,0,0.979619,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.173162,0,0,0.613811,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.0550167,0,0,0.749716,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0212357,0,0,-0.347897,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.12205,0,0,-0.046207,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.0468415,0,0,0.113292,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.905077,0,0,-0.83625,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.36346,0,0,-0.0314405,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.100591,0,0,-0.238695,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.39809,0,0,0.219737,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.578766,0,0,-2.22719,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.48182,0,0,0.229451,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.11138,0,0,0.814058,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-2.63673,0,0,-0.330195,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.493506,0,0,0.680757,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.17346,0,0,0.566768,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.55718,0,0,-1.20525,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.38756,0,0,-0.58098,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-0.138762,0,0,0.622493,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.357819,0,0,0.64865,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.460864,0,0,-1.88848,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.559538,0,0,0.570618,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.384952,0,0,-0.414344,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.798198,0,0,0.454064,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.760763,0,0,0.70205,28.0|322,152
