rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,125886,10896.4,1.33433,0.0949407,1.57812e-06,0.764093,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,125886,10896.4,1.33433,0.0949412,8.40385e-11,0.764093,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,125886,10896.4,1.33433,0.0949409,1.84405e-07,0.764093,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,125886,10896.4,1.33433,0.0949412,2.12841e-05,0.764093,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,125886,10896.4,1.33433,0.0949414,2.1499e-09,0.764093,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,125886,10896.4,1.33433,0.0949415,1.12467e-05,0.764093,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,125886,10896.4,1.33433,0.0949409,1.79112e-09,0.764093,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,125886,10896.4,1.33433,0.0949413,4.31115e-08,0.764093,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,125886,10896.4,1.33433,0.0949409,0.000368811,0.764093,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,125886,10896.4,1.33433,0.0949417,5.59677e-10,0.764093,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,125886,10893.6,35.6488,0.094941,8.74937e+08,0.764093,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949412,0.205983,0.764093,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949405,6.67048e+11,0.764093,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949411,2.21215e-05,0.764093,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,125886,10893.6,35.6488,0.094941,6.29045e-06,0.764093,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,125886,10893.6,35.6488,0.094941,3.32841e+08,0.764093,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949413,1.22562e+12,0.764093,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,125886,10893.6,35.6488,0.0949411,0.00040118,0.764093,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949411,7.39362e-12,0.764093,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949411,4.41231e+15,0.764093,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949409,1.55538e+16,0.764093,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949406,0,0.764093,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,125886,10893.6,35.6488,0.094941,2.66141e-10,0.764093,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,125886,10893.6,35.6488,0.094941,1.85628e+08,0.764093,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949415,2.47685e+09,0.764093,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,125886,10893.6,35.6488,0.0949415,0,0.764093,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,125886,10895.1,8.26254,0.0949407,1.77086e-12,1.88462,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,125886,10895.1,8.26254,0.0949412,0,1.88462,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,125886,10895.1,8.26254,0.0949411,0,1.88462,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,125886,10895.1,8.26254,0.0949404,0,1.88462,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,125886,10895.1,8.26254,0.0949409,0,1.88462,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,125886,10895.1,8.26254,0.0949417,0,1.88462,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,125886,10895.1,5.70497,0.0949415,0,1.88462,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,125886,10895.1,5.70497,0.0949407,0,1.88462,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,125886,10895.1,5.70497,0.0949412,7.95183e-16,1.88462,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,125886,10895.1,5.70497,0.0949411,8.11787e-14,1.88462,True,6.0|233,705
