rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.752869,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.336093,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.00001,-0.00473714,0.62,1.60898,1.11482,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.00001,-0.00473714,0.62,1.60898,2.59194,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.506487,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.648193,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.772579,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.557906,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.689066,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.00001,-0.00473714,0.62,1.60898,0.802584,0.000130883,9.6915e-09,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.00001,-0.00473714,6.59255,0.995902,1.27522,0.000130883,9.6915e-09,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.00001,-0.00473714,6.59255,0.995902,0.226901,0.000130883,9.6915e-09,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.00001,-0.00473714,6.59255,0.995902,0.148985,0.000130883,9.6915e-09,False,69.0|274,411
