rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,-2.58243e-08,0.917016,7.25975e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,3.15008e-08,1.18971,-8.79868e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,5.28222e-09,0.812964,-1.05477e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-2.69415e-08,0.73235,4.29416e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,1.25982e-08,1.04079,-2.46043e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,3.77969e-09,1.1008,-6.02111e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-7.01207e-09,0.804159,7.60872e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,2.12075e-09,0.754181,-1.79112e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-4.48422e-08,1.10753,-5.28159e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,1.08044e-08,0.994786,-6.11151e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,5.0686e-09,1.03764,-5.10071e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,-2.69414e-08,0.537238,-1.31614e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,2.64438e-08,-5.18139,2.77894e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-2.35077e-08,0.961587,-2.20137e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,-6.54184e-09,2.46293,4.39168e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,-1.77937e-08,0.97557,3.11124e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,8.12407e-09,2.28041,-7.09879e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,1.2166e-08,-0.508444,3.60093e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,-1.0491e-08,2.02764,3.55156e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,1.92532e-08,-1.14155,2.47799e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,-1.35704e-08,3.74248,-3.56272e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,6.04747e-09,3.32665,1.37867e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,6.06577e-09,-1.12608,2.03058e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,3.18009e-09,0.31953,-5.0196e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.58809e-08,-2.86008,-7.53809e-09,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,9.2256e-09,1.6116,1.45461e-08,69.0|274,411
