id,importanceSampling
411|4,103.688982
411|3,132.910548
411|5,159.769989
411|6,159.712442
411|8,136.467595
411|7,135.278224
411|9,123.588268
411|10,159.004130
411|12,133.301298
411|11,134.895948
411|1,82.928264
411|2,147.959568
152|8,148.511698
152|7,148.126913
152|6,153.800488
152|5,152.436593
152|12,145.388976
152|11,142.566234
152|10,147.678042
152|9,150.484630
152|3,149.824474
152|4,149.058924
152|1,77.821818
152|2,151.319187
1056|8,146.702066
1056|7,148.735150
1056|6,150.861769
1056|5,151.322719
1056|12,146.000525
1056|11,145.266885
1056|10,152.119748
1056|9,153.974563
1056|4,149.004993
1056|3,145.540387
1056|1,77.090758
1056|2,163.723956
462|6,166.608333
462|5,167.771866
462|4,172.699786
462|3,171.301169
462|9,147.224340
462|10,152.606565
462|7,160.373793
462|8,124.417517
462|11,169.138570
462|12,176.495603
462|1,57.557764
462|2,161.592821
1159|8,162.019114
1159|7,163.837823
1159|5,166.856712
1159|6,165.686519
1159|11,146.865065
1159|12,117.048479
1159|9,160.476434
1159|10,163.955607
1159|4,154.089435
1159|3,153.605209
1159|1,81.591199
1159|2,159.332415
1197|7,141.199978
1197|8,139.695681
1197|6,146.194569
1197|5,145.536316
1197|12,142.786757
1197|10,152.569711
1197|9,149.311942
1197|3,138.056160
1197|4,139.499148
1197|11,145.860044
1197|1,81.386506
1197|2,159.919766
