id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,3.25142e-09,0,-0.648823,0,-5.9952e-15,0,-0.0434893,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,2.0234e-09,0,-0.304574,0,1.79856e-14,0,-0.0593303,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-2.05367e-09,0,0.707256,0,-1.31006e-14,0,0.016574,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-5.73621e-09,0,1.20476,0,-1.79856e-14,0,0.0188342,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,8.46088e-10,0,-0.304648,0,7.32747e-15,0,-0.0577035,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,7.37313e-10,0,-0.363173,0,5.10703e-15,0,-0.0570134,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,4.00339e-10,0,0.414802,0,-1.02141e-14,0,0.00784865,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-3.01035e-09,0,1.99973,0,-1.59872e-14,0,0.0220557,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.60184e-09,0,-0.697697,0,1.06581e-14,0,-0.0586729,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,5.92999e-10,0,-0.701589,0,6.43929e-15,0,-0.0563356,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-1.17427e-09,0,0.100842,0,2.22045e-16,0,-2.33228e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,1.95177e-09,0,0.118213,0,1.55431e-15,0,-2.58549e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-2.85807e-10,0,-0.0736211,0,1.55431e-15,0,3.12438e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,2.31593e-09,0,0.489333,0,3.77476e-15,0,-2.59089e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,3.33552e-09,0,-0.282988,0,1.77636e-15,0,2.03101e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-5.85016e-10,0,0.324585,0,8.88178e-16,0,-3.67488e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,1.01798e-09,0,-0.192863,0,5.77316e-15,0,-2.10467e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-3.45074e-09,0,0.396334,0,-2.22045e-15,0,4.53368e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-1.00644e-10,0,0.107937,0,1.11022e-15,0,2.04709e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-1.53091e-10,0,0.199059,0,3.33067e-15,0,1.96027e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,1.7095e-10,0,0.060815,0,5.9952e-15,0,-6.40857e-08,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-4.11944e-10,0,0.0147175,0,2.22045e-15,0,1.57068e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-5.07689e-10,0,0.0110677,0,8.88178e-16,0,1.32763e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,4.10619e-09,0,0.19948,0,1.11022e-15,0,2.74514e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-4.80779e-10,0,0.140625,0,1.9984e-15,0,-1.21091e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,7.2764e-10,0,-0.127943,0,2.22045e-16,0,3.37289e-07,69.0|274,411
