id,importanceSampling
411|4,162.367351
411|3,159.783950
411|5,171.995802
411|6,171.535443
411|8,160.500868
411|7,160.373605
411|9,171.838621
411|10,172.622157
411|12,159.362567
411|11,160.098089
411|1,83.984197
411|2,147.854083
783|3,267.728861
783|4,260.230646
783|5,216.101893
783|6,211.592491
783|7,166.431256
783|8,165.570143
783|10,263.397917
783|9,267.357269
783|12,169.694598
783|11,171.464861
783|1,81.837796
783|2,157.392904
491|10,174.178923
491|9,172.364565
491|12,166.676363
491|11,166.515650
491|4,168.640478
491|3,135.601001
491|6,166.973405
491|5,167.258753
491|7,179.139025
491|8,181.789039
491|1,31.404288
491|2,151.300363
433|4,165.935955
433|3,165.125484
433|6,179.919860
433|5,145.686373
433|8,140.475575
433|7,172.149698
433|10,163.661118
433|9,163.158440
433|11,170.132217
433|12,172.178102
433|1,64.676154
433|2,160.607874
297|3,165.908205
297|4,165.979374
297|5,176.393357
297|6,176.501880
297|8,171.059690
297|7,172.453744
297|9,174.215534
297|10,174.673128
297|12,177.658479
297|11,189.019281
297|1,67.951465
297|2,149.164963
183|4,157.176758
183|3,157.008700
183|6,156.997075
183|5,157.036616
183|7,157.623595
183|8,157.490360
183|10,156.664213
183|9,156.866591
183|12,122.483846
183|11,157.559901
183|1,88.148450
183|2,121.860521
705|3,168.937629
705|4,170.266047
705|5,170.821221
705|6,171.067047
705|7,172.005180
705|8,171.180870
705|10,157.000286
705|9,156.946525
705|12,154.833726
705|11,156.314301
705|1,34.461853
705|2,125.728284
555|4,169.093873
555|3,169.091458
555|5,169.958027
555|6,168.922837
555|7,159.557362
555|8,158.905104
555|9,169.012363
555|10,171.055704
555|12,158.100798
555|11,159.258823
555|1,80.084101
555|2,135.474121
394|5,170.133145
394|6,134.987772
394|7,217.388019
394|8,222.735383
394|10,128.237482
394|9,161.045178
394|12,170.127624
394|11,172.507696
394|3,159.022648
394|4,159.344008
394|1,63.505714
394|2,140.847552
1099|3,155.099544
1099|4,122.223843
1099|5,154.972135
1099|6,155.161719
1099|8,158.215668
1099|7,156.530438
1099|9,155.061728
1099|10,154.991277
1099|11,157.628881
1099|12,157.374349
1099|1,67.600122
1099|2,120.168605
611|4,163.259956
611|3,164.433565
611|5,127.911164
611|6,161.551655
611|7,163.435062
611|8,166.435485
611|9,156.313007
611|10,156.579860
611|12,162.405233
611|11,131.357840
611|1,67.795594
611|2,125.317885
84|5,179.843099
84|6,184.704596
84|4,187.856648
84|3,158.200661
84|9,168.400481
84|10,168.048663
84|7,172.365863
84|8,139.372580
84|12,167.289064
84|11,170.435778
84|1,76.890441
84|2,156.446645
1042|8,167.674947
1042|7,168.582543
1042|6,172.614238
1042|5,172.051632
1042|12,163.460079
1042|11,165.717029
1042|9,169.554082
1042|10,135.728492
1042|4,171.503391
1042|3,170.727090
1042|1,82.873529
1042|2,124.834668
719|5,186.448863
719|6,185.655539
719|3,197.069380
719|4,197.038694
