rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,2.01987e-05,0,-0.687537,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,2.17088e-07,0,-0.822067,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,-1.49511e-05,0,-0.911312,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,1.09439e-06,0,-1.26266,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-2.39485e-05,0,-0.415454,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-1.41803e-05,0,-0.0514865,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-5.38654e-06,0,-0.569986,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,1.94744e-05,0,-0.576726,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-1.40468e-05,0,-0.823368,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-4.7321e-06,0,-0.960914,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-1.85211e-05,0,-0.637289,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-1.38341e-06,0,-2.43787,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,8.82957e-06,0,-2.37289,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-1.24163e-05,0,-2.55392,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,1.38293e-05,0,-2.57238,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,8.92107e-07,0,-1.18646,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-4.29696e-06,0,-1.2168,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-9.37665e-06,0,-0.954981,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,2.48625e-05,0,-0.172645,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-1.51497e-05,0,2.01366,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,1.70111e-06,0,-2.34689,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-4.59749e-07,0,-0.085494,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,3.59715e-06,0,1.09665,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,7.13969e-06,0,-0.872501,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,2.59385e-06,0,0.439596,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,1.40798e-06,0,0.807282,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,3.65714e-06,0,1.09785,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,3.21213e-06,0,-0.397628,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-1.44522e-06,0,-1.12191,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,4.40595e-07,0,0.268167,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,9.216e-06,0,0.512323,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-5.11141e-06,0,1.03553,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,6.88525e-06,0,0.953738,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,1.35494e-05,0,2.37632,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-9.36334e-07,0,-0.0774876,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-2.98913e-06,0,0.204159,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,1.22922e-05,0,0.498346,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,4.97497e-06,0,0.000667189,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,2.20333e-06,0,-0.133128,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-1.59914e-06,0,-0.548541,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-1.37267e-05,0,-0.48558,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,1.12197e-05,0,-0.0373599,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-2.34703e-06,0,-0.13595,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,-1.95029e-05,0,-0.147453,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,-2.77249e-08,0,-0.35675,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-1.76187e-05,0,-0.848095,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-6.07656e-07,0,-0.570623,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,-5.44209e-06,0,1.8037,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,1.01573e-05,0,-1.14321,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,-3.10133e-06,0,0.0563258,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,-5.90774e-07,0,-0.927688,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,-2.23012e-05,0,-0.107327,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,6.52835e-06,0,1.09085,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,-4.66515e-06,0,-2.18613,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,9.61907e-06,0,-0.185651,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,-5.86107e-06,0,-2.54215,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,3.49575e-06,0,-0.361042,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,-3.38662e-06,0,-0.675301,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,8.22653e-06,0,-1.70717,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,-1.97398e-06,0,-2.93331,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,1.33708e-05,0,-2.43912,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,1.28553e-05,0,-0.984642,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,2.41525e-07,0,-1.18232,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,6.58197e-06,0,2.00252,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,2.23951e-05,0,2.04453,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,-4.81363e-06,0,-3.23352,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,3.8905e-06,0,-3.03825,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,-2.02072e-05,0,-2.4896,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,4.56786e-06,0,-2.47236,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,1.71846e-05,0,-2.46225,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,1.93198e-05,0,3.01905,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,-1.09416e-05,0,-0.0672308,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,1.89027e-05,0,1.91892,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,-7.97301e-06,0,1.31963,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,-1.26747e-05,0,-0.82028,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,1.71474e-06,0,1.51645,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,4.48522e-06,0,-0.236172,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,8.48117e-06,0,1.17419,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,-6.82482e-06,0,-0.00950486,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,-2.10934e-06,0,0.115631,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,7.3995e-06,0,2.95623,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,1.41741e-05,0,-1.42527,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,-7.27328e-06,0,0.881954,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,-5.88255e-06,0,-2.39566,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,1.01972e-05,0,-1.38711,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,-3.21283e-06,0,0.880913,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,1.04499e-05,0,0.149218,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,9.37092e-06,0,-0.171171,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,-7.99657e-07,0,-0.225194,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,-9.4795e-07,0,-2.48353,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,-6.72698e-06,0,-2.47202,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,3.06606e-06,0,-2.75164,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,-1.45653e-06,0,-2.78002,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,4.05562e-06,0,-0.102646,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,-1.06997e-06,0,-0.016343,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,3.50583e-06,0,0.0712619,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,7.78628e-07,0,-1.93046,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,-5.8845e-07,0,-3.48978,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,-2.26755e-06,0,0.8234,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,-2.49943e-06,0,0.72956,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,-2.58702e-06,0,-3.90399,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,-9.10497e-06,0,1.21602,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,-9.5941e-06,0,-1.45594,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,-1.6719e-05,0,2.15684,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,1.59656e-05,0,-3.11095,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,6.52298e-06,0,-2.04479,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,-1.3491e-05,0,-0.819111,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,4.28525e-06,0,-1.49669,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,7.85964e-07,0,-0.777136,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,6.80999e-06,0,0.406277,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,2.1734e-06,0,0.255625,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,-8.14221e-06,0,0.902711,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,1.14829e-05,0,1.59254,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,-1.55705e-05,0,0.588623,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,1.15815e-05,0,0.648072,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,-8.24733e-07,0,-1.48973,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,6.64227e-06,0,-1.50738,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,-1.93917e-06,0,-1.49839,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,1.12991e-05,0,-1.49749,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,-2.20797e-05,0,1.45702,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,1.92488e-06,0,1.16768,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,-8.45862e-06,0,1.39926,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,-1.10538e-05,0,-2.70535,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,-1.04171e-05,0,2.72343,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,-6.5963e-06,0,1.57083,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,1.92822e-07,0,1.38648,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,-8.33668e-06,0,0.464103,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,-3.79421e-06,0,1.128,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,9.64803e-06,0,2.23716,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,9.9554e-06,0,1.33955,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,4.99753e-06,0,-0.112624,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,9.54336e-06,0,-2.57787,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,-4.57266e-06,0,-4.10393,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,-1.75889e-05,0,0.28201,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,8.02916e-06,0,0.327345,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,5.30394e-06,0,-1.5041,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,9.05898e-07,0,1.93893,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,0,4.26613e-06,0,-1.67473,0,0,False,69.0|292,462
1,8|462|sample|10|292,0,5.19296e-06,0,1.60828,0,0,True,32.0|292,462
1,8|462|sample|11|292,0,-1.43751e-05,0,-0.322571,0,0,True,22.0|292,462
1,8|462|sample|12|292,0,-4.97203e-06,0,-0.178145,0,0,True,22.0|292,462
1,8|462|sample|3|292,0,-8.7288e-06,0,-2.69195,0,0,True,55.0|292,462
1,8|462|sample|4|292,0,-6.14493e-07,0,-2.70616,0,0,True,55.0|292,462
1,8|462|sample|5|292,0,-5.75119e-06,0,-3.00586,0,0,True,55.0|292,462
1,8|462|sample|6|292,0,-5.2476e-06,0,-3.03879,0,0,True,55.0|292,462
1,8|462|sample|7|292,0,1.46738e-05,0,1.46002,0,0,True,32.0|292,462
1,8|462|sample|8|292,0,1.83314e-05,0,1.56158,0,0,True,32.0|292,462
1,8|462|sample|9|292,0,-8.58618e-06,0,1.45497,0,0,True,32.0|292,462
1,8|462|vc|1|2|292,0,-4.2473e-07,0,-0.754775,0,0,False,69.0|292,462
1,8|462|vc|2|2|292,0,9.43777e-07,0,0.612029,0,0,False,69.0|292,462
1,8|462|vc|3|2|292,0,1.17213e-05,0,0.606504,0,0,False,69.0|292,462
1,8|462|vc|4|2|292,0,-9.57051e-06,0,1.38468,0,0,False,69.0|292,462
1,8|462|vc|5|2|292,0,4.56094e-06,0,1.49704,0,0,False,69.0|292,462
1,8|462|vc|6|2|292,0,2.15298e-06,0,0.949022,0,0,False,69.0|292,462
1,8|462|vc|7|2|292,0,7.78646e-06,0,-3.22911,0,0,False,69.0|292,462
1,8|462|vc|8|2|292,0,9.79826e-07,0,1.37685,0,0,False,69.0|292,462
1,8|75|cc|1|1|65,0,-1.13812e-06,0,2.66144,0,0,False,69.0|65,75
1,8|75|cc|2|1|65,0,1.54138e-05,0,-0.153981,0,0,False,69.0|65,75
1,8|75|cc|3|1|65,0,6.69737e-06,0,-2.27506,0,0,False,69.0|65,75
1,8|75|cc|4|1|65,0,1.74878e-06,0,0.733854,0,0,False,69.0|65,75
1,8|75|cc|5|1|65,0,-3.53378e-06,0,0.925328,0,0,False,69.0|65,75
1,8|75|cc|6|1|65,0,6.6658e-06,0,-1.44914,0,0,False,69.0|65,75
1,8|75|cc|7|1|65,0,4.30796e-06,0,0.193047,0,0,False,69.0|65,75
1,8|75|cc|8|1|65,0,2.29713e-05,0,-1.51046,0,0,False,69.0|65,75
1,8|75|sample|10|65,0,8.74599e-06,0,-0.164881,0,0,True,32.0|65,75
1,8|75|sample|11|65,0,-1.60917e-05,0,0.844874,0,0,True,22.0|65,75
1,8|75|sample|12|65,0,-1.30169e-05,0,1.65829,0,0,True,22.0|65,75
1,8|75|sample|3|65,0,3.33584e-09,0,1.11338,0,0,True,55.0|65,75
1,8|75|sample|4|65,0,1.09349e-05,0,0.894745,0,0,True,55.0|65,75
1,8|75|sample|5|65,0,-2.21494e-06,0,1.12513,0,0,True,55.0|65,75
1,8|75|sample|6|65,0,9.18278e-06,0,1.33717,0,0,True,55.0|65,75
1,8|75|sample|7|65,0,-2.31778e-05,0,-0.125686,0,0,True,32.0|65,75
1,8|75|sample|8|65,0,-4.98946e-06,0,0.0163259,0,0,True,32.0|65,75
1,8|75|sample|9|65,0,1.79104e-06,0,-0.376319,0,0,True,32.0|65,75
1,8|75|vc|1|2|65,0,-4.28654e-06,0,1.59664,0,0,False,69.0|65,75
1,8|75|vc|2|2|65,0,5.38116e-07,0,-1.87377,0,0,False,69.0|65,75
1,8|75|vc|3|2|65,0,-2.36196e-06,0,0.130972,0,0,False,69.0|65,75
1,8|75|vc|4|2|65,0,-8.25647e-06,0,-1.86723,0,0,False,69.0|65,75
1,8|75|vc|5|2|65,0,1.13522e-05,0,-0.822735,0,0,False,69.0|65,75
1,8|75|vc|6|2|65,0,1.13326e-06,0,2.31403,0,0,False,69.0|65,75
1,8|75|vc|7|2|65,0,4.73404e-06,0,0.935492,0,0,False,69.0|65,75
1,8|75|vc|8|2|65,0,-8.45281e-06,0,-0.793423,0,0,False,69.0|65,75
1,8|291|cc|1|1|103,0,-3.16795e-06,0,-1.33747,0,0,False,69.0|103,291
1,8|291|cc|2|1|103,0,1.49894e-06,0,-0.626723,0,0,False,69.0|103,291
1,8|291|cc|3|1|103,0,-2.78035e-06,0,1.35494,0,0,False,69.0|103,291
1,8|291|cc|4|1|103,0,8.26309e-06,0,-0.605954,0,0,False,69.0|103,291
1,8|291|cc|5|1|103,0,2.33902e-06,0,-3.28724,0,0,False,69.0|103,291
1,8|291|cc|6|1|103,0,2.10362e-05,0,1.6252,0,0,False,69.0|103,291
1,8|291|cc|7|1|103,0,1.22948e-06,0,2.06193,0,0,False,69.0|103,291
1,8|291|cc|8|1|103,0,-2.46265e-05,0,0.225711,0,0,False,69.0|103,291
1,8|291|sample|10|103,0,7.81906e-06,0,1.20502,0,0,True,32.0|103,291
1,8|291|sample|11|103,0,7.36357e-06,0,1.18045,0,0,True,22.0|103,291
1,8|291|sample|12|103,0,-6.95881e-07,0,0.913315,0,0,True,22.0|103,291
1,8|291|sample|3|103,0,-8.72179e-06,0,-0.884536,0,0,True,55.0|103,291
1,8|291|sample|4|103,0,-5.28319e-06,0,-0.696253,0,0,True,55.0|103,291
1,8|291|sample|5|103,0,1.04507e-05,0,-0.607502,0,0,True,55.0|103,291
1,8|291|sample|6|103,0,-2.79073e-06,0,-0.657023,0,0,True,55.0|103,291
1,8|291|sample|7|103,0,7.59448e-06,0,1.07142,0,0,True,32.0|103,291
1,8|291|sample|8|103,0,6.35667e-06,0,1.03445,0,0,True,32.0|103,291
1,8|291|sample|9|103,0,-6.3737e-06,0,1.01257,0,0,True,32.0|103,291
1,8|291|vc|1|2|103,0,-4.74102e-06,0,-1.16436,0,0,False,69.0|103,291
1,8|291|vc|2|2|103,0,-7.35015e-06,0,-2.88962,0,0,False,69.0|103,291
1,8|291|vc|3|2|103,0,-6.86916e-06,0,-0.134755,0,0,False,69.0|103,291
1,8|291|vc|4|2|103,0,-3.87142e-06,0,3.03079,0,0,False,69.0|103,291
1,8|291|vc|5|2|103,0,2.18208e-06,0,-1.22883,0,0,False,69.0|103,291
1,8|291|vc|6|2|103,0,1.5811e-06,0,0.118308,0,0,False,69.0|103,291
1,8|291|vc|7|2|103,0,-4.64129e-06,0,3.34257,0,0,False,69.0|103,291
1,8|291|vc|8|2|103,0,-2.25591e-06,0,0.897277,0,0,False,69.0|103,291
