id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.56868,1.58644,-8.00617,0.577331,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.323418,1.58644,-8.00617,0.327173,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.659304,1.58644,-8.00617,0.64232,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.692264,1.58644,-8.00617,0.686047,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.446908,1.58644,-8.00617,0.446503,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.425731,1.58644,-8.00617,0.415757,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.575685,1.58644,-8.00617,0.58486,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.696282,1.58644,-8.00617,0.681424,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.394516,1.58644,-8.00617,0.398521,1.58546,-7.86478,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.460473,1.58644,-8.00617,0.457603,1.58546,-7.86478,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.172883,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.182695,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.243429,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.170538,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.220743,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.235482,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.216276,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.193751,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.197897,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.165164,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.218994,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.205733,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.191628,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.184408,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.202095,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.159323,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.190961,1.1362,-8.00617,0.1898,1.13814,-7.86478,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.21271,1.1362,-8.00617,0.210916,1.13814,-7.86478,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.209462,1.1362,-8.00617,0.201616,1.13814,-7.86478,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.182718,1.1362,-8.00617,0.180796,1.13814,-7.86478,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0560562,1.09838,-8.00617,0.0560217,1.10457,-7.86478,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0674248,1.09838,-8.00617,0.0669934,1.10457,-7.86478,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0649936,1.09838,-8.00617,0.0656057,1.10457,-7.86478,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0786637,1.09838,-8.00617,0.0778429,1.10457,-7.86478,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.134759,1.07894,-8.00617,0.135329,1.08585,-7.86478,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.155986,1.07894,-8.00617,0.152415,1.08585,-7.86478,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.191856,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.184556,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.195899,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.202086,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.201371,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.182882,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.22395,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.242706,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.195914,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.199961,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.178081,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.16413,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.200409,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.245953,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.190853,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.22045,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.147899,1.86959,-8.00617,0.147616,1.86289,-7.86478,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.149854,1.86959,-8.00617,0.144054,1.86289,-7.86478,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.14566,1.86959,-8.00617,0.146503,1.86289,-7.86478,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.142653,1.86959,-8.00617,0.139641,1.86289,-7.86478,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.0377162,1.86679,-8.00617,0.0371418,1.85211,-7.86478,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.0459385,1.86679,-8.00617,0.0444637,1.85211,-7.86478,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.0686549,1.86679,-8.00617,0.0669719,1.85211,-7.86478,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.0749265,1.86679,-8.00617,0.0725374,1.85211,-7.86478,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.102126,1.58628,-8.00617,0.102738,1.58528,-7.86478,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.0967534,1.58628,-8.00617,0.0942483,1.58528,-7.86478,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.185067,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.191166,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.237987,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.234736,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,0.19804,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,0.201976,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0.204105,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0.196353,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0.198103,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,0.201952,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0.168547,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,0.185612,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,0.218823,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,0.210695,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,0.171598,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,0.180678,1.58644,-8.00617,0.108873,1.58546,-7.86478,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,0.2384,0.387564,-8.00617,0.225202,0.386602,-7.86478,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0.31016,0.387564,-8.00617,0.299079,0.386602,-7.86478,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,0.272267,0.387564,-8.00617,0.272267,0.386602,-7.86478,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,0.350604,0.387564,-8.00617,0.30903,0.386602,-7.86478,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,0.0201188,1.9708,-8.00617,0.0202845,1.96379,-7.86478,32.0|292,462
8|462|8|462|sample|10|292|10|292|32.0,0.0214438,1.9708,-8.00617,0.0209653,1.96379,-7.86478,32.0|292,462
8|462|8|462|sample|7|292|7|292|32.0,0.0233412,1.9708,-8.00617,0.0235293,1.96379,-7.86478,32.0|292,462
8|462|8|462|sample|8|292|8|292|32.0,0.0250541,1.9708,-8.00617,0.0240335,1.96379,-7.86478,32.0|292,462
8|462|8|462|sample|11|292|11|292|22.0,0.239807,1.66044,-8.00617,0.238,1.65632,-7.86478,22.0|292,462
8|462|8|462|sample|12|292|12|292|22.0,0.239656,1.66044,-8.00617,0.242131,1.65632,-7.86478,22.0|292,462
8|462|8|462|cc|1|1|292|1|292|69.0,0.20895,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|2|1|292|1|292|69.0,0.230394,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|3|1|292|1|292|69.0,0.190533,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|4|1|292|1|292|69.0,0.182434,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|5|1|292|1|292|69.0,0.169348,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|6|1|292|1|292|69.0,0.228447,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
8|462|8|462|cc|7|1|292|1|292|69.0,0.197195,1.58643,-8.00617,0.108873,1.58545,-7.86478,69.0|292,462
