rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00294099,0.875462,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|2|1|162,1,107.716,1.64546,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|3|1|162,1,1.21128e-14,1.15857,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|4|1|162,1,5.7996e-09,2.12339,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|5|1|162,1,28.8721,1.44639,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|6|1|162,1,416907000000.0,1.46139,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|7|1|162,1,1.90669e-05,1.04328,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|cc|8|1|162,1,21.0694,0.78778,21.9867,0.138703,2.30101e-13,False,69.0|162,84
1,8|84|sample|10|162,1,1.11338e-12,1.66648,2.44379,0.138703,2.30101e-13,True,32.0|162,84
1,8|84|sample|11|162,1,0.00029444,1.64086,1.78427,0.138703,2.30101e-13,True,22.0|162,84
1,8|84|sample|12|162,1,0.000419638,1.71828,1.78427,0.138703,2.30101e-13,True,22.0|162,84
1,8|84|sample|3|162,1,5.82936e-07,1.16081,0.87114,0.138703,2.30101e-13,True,55.0|162,84
1,8|84|sample|4|162,1,8.41161e-10,1.26255,0.87114,0.138703,2.30101e-13,True,55.0|162,84
1,8|84|sample|5|162,1,0.0500135,1.30895,0.87114,0.138703,2.30101e-13,True,55.0|162,84
1,8|84|sample|6|162,1,9.59764e-07,0.802133,0.87114,0.138703,2.30101e-13,True,55.0|162,84
1,8|84|sample|7|162,1,0.00207183,1.57527,2.44379,0.138703,2.30101e-13,True,32.0|162,84
1,8|84|sample|8|162,1,4.63966e-09,1.36848,2.44379,0.138703,2.30101e-13,True,32.0|162,84
1,8|84|sample|9|162,1,0.000599098,1.73285,2.44379,0.138703,2.30101e-13,True,32.0|162,84
1,8|84|vc|1|2|162,1,49820.5,0.951835,21.9867,0.138703,2.30101e-13,False,69.0|162,84
