id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.51205,1.61622,0.642544,0.0999473,0.310132,3.47351,1.60709,0.625705,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.51205,1.60513,0.351199,0.0999473,0.310132,3.47351,1.62505,0.359264,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.51205,1.41789,0.611581,0.0999473,0.310132,3.47351,1.52323,0.656689,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.51205,1.36584,0.645941,0.0999473,0.310132,3.47351,1.35288,0.605005,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.51205,1.56598,0.45452,0.0999473,0.310132,3.47351,1.62036,0.489015,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.51205,1.62302,0.458132,0.0999473,0.310132,3.47351,1.65865,0.467766,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.51205,1.3473,0.500394,0.0999473,0.310132,3.47351,1.4568,0.566461,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.51205,1.6092,0.75303,0.0999473,0.310132,3.47351,1.52458,0.692849,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.51205,1.52898,0.40659,0.0999473,0.310132,3.47351,1.5038,0.386043,0.099251,0.313792,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.51205,1.76984,0.604358,0.0999473,0.310132,3.47351,1.53764,0.468425,0.099251,0.313792,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.51205,1.47933,1.41512,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.51205,1.51905,1.58462,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.51205,1.48888,1.94185,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.51205,1.51024,1.00478,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.51205,1.46921,3.11308,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.51205,1.47056,2.10202,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.51205,1.48204,3.93599,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.51205,1.48992,2.68755,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.51205,1.5162,1.95198,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,3.51205,1.52363,2.10144,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,3.51205,1.59771,1.95787,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,3.51205,1.53491,1.2261,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,3.51205,1.45032,1.29096,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,3.51205,1.51358,2.55088,0.0999473,0.310132,3.47351,1.50515,0.161562,0.099251,0.313792,False,69.0|274,411
