id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,5.76621,771.643,0.735478,7.50738,30639.7,13.6114,5.76621,771.643,0.766922,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|3|274,5.76621,771.643,1.0668,7.50738,30639.7,13.6114,5.76621,771.643,1.02063,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|5|274,5.76621,771.643,0.570352,7.50738,30639.7,13.6114,5.76621,771.643,0.610437,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|6|274,5.76621,771.643,0.612963,7.50738,30639.7,13.6114,5.76621,771.643,0.644229,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|8|274,5.76621,771.643,0.837036,7.50738,30639.7,13.6114,5.76621,771.643,0.873645,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|7|274,5.76621,771.643,0.89831,7.50738,30639.7,13.6114,5.76621,771.643,0.901653,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|9|274,5.76621,771.643,0.649418,7.50738,30639.7,13.6114,5.76621,771.643,0.680252,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|10|274,5.76621,771.643,0.590413,7.50738,30639.7,13.6114,5.76621,771.643,0.602321,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|12|274,5.76621,771.643,0.934743,7.50738,30639.7,13.6114,5.76621,771.643,0.923587,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|sample|11|274,5.76621,771.643,0.850607,7.50738,30639.7,13.6114,5.76621,771.643,0.883996,7.50916,30670.6,13.6119,True,70.0|274,411
9|411|cc|1|1|274,2.61883,770.365,3.67134,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|2|1|274,2.61883,770.365,3.53817,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|3|1|274,2.61883,770.365,3.51567,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|4|1|274,2.61883,770.365,3.52029,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|5|1|274,2.61883,770.365,3.71781,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|6|1|274,2.61883,770.365,3.55224,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|7|1|274,2.61883,770.365,3.57231,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|cc|8|1|274,2.61883,770.365,3.70575,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|1|2|274,2.61883,770.365,3.68238,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|2|2|274,2.61883,770.365,3.66453,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|3|2|274,2.61883,770.365,3.69185,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|4|2|274,2.61883,770.365,3.68029,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|5|2|274,2.61883,770.365,3.70433,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|6|2|274,2.61883,770.365,3.56887,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|7|2|274,2.61883,770.365,3.91725,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
9|411|vc|8|2|274,2.61883,770.365,3.68146,7.50734,30639.7,13.6114,2.61883,770.365,3.61499,7.50911,30670.6,13.6119,False,69.0|274,411
14|783|sample|3|71,5.71647,770.145,0.163474,7.50738,30639.7,13.6126,5.71647,770.145,0.15559,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|4|71,5.71647,770.145,0.153721,7.50738,30639.7,13.6126,5.71647,770.145,0.168043,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|5|71,5.71647,770.145,0.251135,7.50738,30639.7,13.6126,5.71647,770.145,0.257143,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|6|71,5.71647,770.145,0.262983,7.50738,30639.7,13.6126,5.71647,770.145,0.272759,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|7|71,5.71647,770.145,3.35009,7.50738,30639.7,13.6126,5.71647,770.145,2.51837,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|8|71,5.71647,770.145,2.72244,7.50738,30639.7,13.6126,5.71647,770.145,2.25949,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|10|71,5.71647,770.145,0.186528,7.50738,30639.7,13.6126,5.71647,770.145,0.170154,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|9|71,5.71647,770.145,0.15766,7.50738,30639.7,13.6126,5.71647,770.145,0.160175,7.50916,30670.6,13.6131,True,6.0|71,783
14|783|sample|12|71,5.71647,770.145,3.56966,7.50738,30639.7,13.6126,5.71647,770.145,3.26986,7.50916,30670.6,13.6131,True,6.0|71,783
