rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-5.95155e-07,7.03648e-07,-1.15324,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,2.26206e-07,-3.78412e-06,-1.25265,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,2.37572e-06,-2.23978e-06,-1.51132,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,-1.52166e-06,-2.61702e-06,-1.51235,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,-2.31787e-06,1.08764e-06,-1.14668,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,-2.58274e-07,-1.07646e-06,-1.19737,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,-9.95949e-07,-1.01565e-06,-1.33972,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,-3.03798e-07,2.47758e-06,-1.49029,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,1.34548e-08,-5.18285e-07,-1.22486,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,-3.51362e-07,7.97362e-07,-1.32267,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,2.15735e-06,6.40008e-07,1.29345,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,-8.24979e-07,-2.6359e-07,-4.14198,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,8.45966e-07,1.99116e-06,0.625269,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-5.72255e-07,-2.34333e-06,-0.793857,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,-3.28245e-07,-3.80001e-06,1.36598,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-1.80968e-07,2.70182e-06,-0.932217,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-2.86002e-07,3.33174e-06,0.891189,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-3.01749e-06,-8.72701e-07,1.38756,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,-3.91437e-06,5.0769e-07,-0.681426,0,0,0,False,69.0|274,411
