rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,604.434,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|2|1|162,606.39,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|3|1|162,606.07,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|4|1|162,608.492,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|5|1|162,606.763,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|6|1|162,604.272,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|7|1|162,608.835,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|cc|8|1|162,605.959,0.84716,1.2231,1.17389,0.0882389,0.345973,False,69.0|162,84
1,8|84|sample|10|162,610.93,0.847161,4.20576,1.17387,0.0882389,0.345973,True,32.0|162,84
1,8|84|sample|11|162,610.602,0.847161,1.22311,1.17387,0.0882389,0.345973,True,22.0|162,84
1,8|84|sample|12|162,612.524,0.847161,1.22311,1.17387,0.0882389,0.345973,True,22.0|162,84
1,8|84|sample|3|162,609.77,0.847161,1.2231,1.17387,0.0882389,0.345973,True,55.0|162,84
1,8|84|sample|4|162,608.226,0.847161,1.2231,1.17387,0.0882389,0.345973,True,55.0|162,84
1,8|84|sample|5|162,611.443,0.847161,1.2231,1.17387,0.0882389,0.345973,True,55.0|162,84
1,8|84|sample|6|162,610.726,0.847161,1.2231,1.17387,0.0882389,0.345973,True,55.0|162,84
1,8|84|sample|7|162,610.794,0.847161,4.20576,1.17387,0.0882389,0.345973,True,32.0|162,84
1,8|84|sample|8|162,604.702,0.847161,4.20576,1.17387,0.0882389,0.345973,True,32.0|162,84
1,8|84|sample|9|162,615.086,0.847161,4.20576,1.17387,0.0882389,0.345973,True,32.0|162,84
