id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,269.603,1.28415,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|2|1|162,269.133,1.35888,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|3|1|162,269.194,1.33911,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|4|1|162,269.178,1.39813,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|5|1|162,269.595,1.39306,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|6|1|162,268.464,1.38655,1.2103,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|7|1|162,269.024,1.38303,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|cc|8|1|162,268.594,1.37977,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|sample|10|162,272.773,0.152969,734.851,821.818,9.52105,272.903,0.163524,734.847,797.884,9.49321,True,32.0|162,84
8|84|sample|11|162,273.202,0.674725,12.0272,821.818,9.52105,272.894,0.703013,12.0272,797.884,9.49321,True,22.0|162,84
8|84|sample|12|162,272.769,0.72006,12.0272,821.818,9.52105,272.892,0.756912,12.0272,797.884,9.49321,True,22.0|162,84
8|84|sample|3|162,273.427,0.154712,92.2392,821.818,9.52105,272.904,0.16312,92.239,797.884,9.49321,True,55.0|162,84
8|84|sample|4|162,273.298,0.178863,92.2391,821.818,9.52105,272.904,0.177285,92.239,797.884,9.49321,True,55.0|162,84
8|84|sample|5|162,273.506,0.206956,92.2388,821.818,9.52105,272.903,0.240956,92.239,797.884,9.49321,True,55.0|162,84
8|84|sample|6|162,272.636,0.208792,92.2391,821.818,9.52105,272.903,0.220507,92.239,797.884,9.49321,True,55.0|162,84
8|84|sample|7|162,272.747,0.073018,734.85,821.818,9.52105,272.904,0.116846,734.847,797.884,9.49321,True,32.0|162,84
8|84|sample|8|162,272.708,0.0728584,734.85,821.818,9.52105,272.904,0.116919,734.847,797.884,9.49321,True,32.0|162,84
8|84|sample|9|162,273.162,0.103557,734.849,821.818,9.52105,272.904,0.142427,734.847,797.884,9.49321,True,32.0|162,84
8|84|vc|1|2|162,268.817,1.35409,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|2|2|162,270.281,1.32379,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|3|2|162,269.176,1.36021,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|4|2|162,268.787,1.31935,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|5|2|162,269.079,1.3615,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|6|2|162,269.568,1.37986,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|7|2|162,269.65,1.35969,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|84|vc|8|2|162,268.777,1.32195,1.21031,821.818,9.52105,269.142,1.35903,1.21031,797.884,9.49321,False,69.0|162,84
8|719|cc|1|1|274,269.206,1.30461,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|2|1|274,269.595,1.30118,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|3|1|274,268.883,1.3744,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|4|1|274,269.61,1.4073,2.97875,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|5|1|274,269.63,1.34866,2.97875,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|6|1|274,269.102,1.34375,2.97875,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|7|1|274,269.305,1.39674,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|cc|8|1|274,268.851,1.30098,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|sample|10|274,273.388,0.530137,95.0165,821.818,9.52105,272.894,0.532277,95.0162,797.884,9.49322,True,32.0|274,719
8|719|sample|11|274,273.314,0.909912,30.7603,821.818,9.52105,272.886,0.885822,30.7604,797.884,9.49322,True,22.0|274,719
8|719|sample|12|274,273.5,0.868911,30.7604,821.818,9.52105,272.886,0.877498,30.7604,797.884,9.49322,True,22.0|274,719
8|719|sample|3|274,272.636,0.0407652,626.087,821.818,9.52105,272.904,0.0595663,626.093,797.884,9.49322,True,55.0|274,719
8|719|sample|4|274,272.373,0.0523455,626.09,821.818,9.52105,272.904,0.0662858,626.093,797.884,9.49322,True,55.0|274,719
8|719|sample|5|274,272.934,0.0272051,626.09,821.818,9.52105,272.904,0.0684741,626.093,797.884,9.49322,True,55.0|274,719
8|719|sample|6|274,273.652,0.0137893,626.089,821.818,9.52105,272.904,0.061321,626.093,797.884,9.49322,True,55.0|274,719
8|719|sample|7|274,274.229,0.480047,95.0163,821.818,9.52105,272.9,0.497352,95.0162,797.884,9.49322,True,32.0|274,719
8|719|sample|8|274,273.537,0.471203,95.0164,821.818,9.52105,272.9,0.501758,95.0162,797.884,9.49322,True,32.0|274,719
8|719|sample|9|274,274.508,0.536043,95.0162,821.818,9.52105,272.893,0.536585,95.0162,797.884,9.49322,True,32.0|274,719
8|719|vc|1|2|274,269.133,1.28631,2.97875,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|2|2|274,269.412,1.29869,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|3|2|274,268.944,1.36241,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|4|2|274,268.937,1.38386,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|5|2|274,269.479,1.33737,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|6|2|274,269.635,1.35465,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|7|2|274,269.135,1.45191,2.97874,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|719|vc|8|2|274,269.086,1.33374,2.97875,821.818,9.52105,269.142,1.35903,2.97874,797.884,9.49322,False,69.0|274,719
8|488|cc|1|1|322,268.831,1.34237,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|2|1|322,268.44,1.32551,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|3|1|322,269.083,1.3869,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|4|1|322,268.983,1.3977,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|5|1|322,269.038,1.33893,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|6|1|322,269.614,1.33029,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|7|1|322,269.764,1.39268,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|cc|8|1|322,269.442,1.3612,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|sample|10|322,272.888,0.150834,16391.3,821.818,29.2883,272.902,0.148729,16391.3,797.884,28.635,True,32.0|322,488
8|488|sample|11|322,272.398,0.537379,99.9651,821.818,29.2883,272.893,0.541724,99.9649,797.884,28.635,True,22.0|322,488
8|488|sample|12|322,273.104,0.567982,99.9651,821.818,29.2883,272.893,0.578771,99.9649,797.884,28.635,True,22.0|322,488
8|488|sample|3|322,272.09,0.153507,20.7025,821.818,29.2883,272.904,0.1637,20.7026,797.884,28.635,True,55.0|322,488
8|488|sample|4|322,272.381,0.141231,20.7026,821.818,29.2883,272.904,0.152864,20.7026,797.884,28.635,True,55.0|322,488
8|488|sample|5|322,272.22,0.162506,20.7026,821.818,29.2883,272.904,0.194684,20.7026,797.884,28.635,True,55.0|322,488
8|488|sample|6|322,272.835,0.19581,20.7026,821.818,29.2883,272.903,0.200783,20.7026,797.884,28.635,True,55.0|322,488
8|488|sample|7|322,272.739,0.0435573,16391.3,821.818,29.2883,272.903,0.0742111,16391.3,797.884,28.635,True,32.0|322,488
8|488|sample|8|322,272.342,-0.018502,16391.3,821.818,29.2883,272.903,0.0733512,16391.3,797.884,28.635,True,32.0|322,488
8|488|sample|9|322,272.934,0.124384,16391.2,821.818,29.2883,272.903,0.134662,16391.3,797.884,28.635,True,32.0|322,488
8|488|vc|1|2|322,269.509,1.27056,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|2|2|322,269.565,1.31737,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|3|2|322,268.518,1.31471,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|4|2|322,269.563,1.31418,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|5|2|322,268.614,1.28909,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|6|2|322,269.043,1.30654,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|7|2|322,269.146,1.36147,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|488|vc|8|2|322,268.774,1.33564,1.55504,821.818,29.2883,269.142,1.35903,1.55504,797.884,28.635,False,69.0|322,488
8|847|cc|1|1|69,269.497,1.34091,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|2|1|69,270.367,1.32015,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|3|1|69,269.118,1.35472,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|4|1|69,269.35,1.33597,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|5|1|69,268.913,1.37309,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|6|1|69,268.881,1.39101,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|7|1|69,269.551,1.33016,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|cc|8|1|69,269.436,1.35636,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|sample|10|69,273.604,0.641481,201.613,821.818,9.52105,272.885,0.66539,201.613,797.884,9.49322,True,32.0|69,847
8|847|sample|11|69,273.559,0.83307,14.9875,821.818,9.52105,272.89,0.854557,14.9875,797.884,9.49322,True,22.0|69,847
8|847|sample|12|69,273.293,0.78664,14.9875,821.818,9.52105,272.891,0.810723,14.9875,797.884,9.49322,True,22.0|69,847
8|847|sample|3|69,273.644,0.0766162,1152.11,821.818,9.52105,272.903,0.110526,1152.11,797.884,9.49322,True,55.0|69,847
8|847|sample|4|69,272.999,0.116742,1152.11,821.818,9.52105,272.903,0.1239,1152.11,797.884,9.49322,True,55.0|69,847
8|847|sample|5|69,272.15,0.147931,1152.11,821.818,9.52105,272.903,0.167515,1152.11,797.884,9.49322,True,55.0|69,847
8|847|sample|6|69,273.369,0.171557,1152.11,821.818,9.52105,272.902,0.192189,1152.11,797.884,9.49322,True,55.0|69,847
8|847|sample|7|69,273.385,0.541381,201.613,821.818,9.52105,272.897,0.547582,201.613,797.884,9.49322,True,32.0|69,847
8|847|sample|8|69,273.85,0.550808,201.613,821.818,9.52105,272.896,0.568193,201.613,797.884,9.49322,True,32.0|69,847
8|847|sample|9|69,272.47,0.627588,201.613,821.818,9.52105,272.886,0.636202,201.613,797.884,9.49322,True,32.0|69,847
8|847|vc|1|2|69,268.419,1.30603,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|2|2|69,269.384,1.34664,1.12189,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|3|2|69,269.027,1.36669,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|4|2|69,268.913,1.35278,1.12189,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|5|2|69,268.946,1.33079,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|6|2|69,268.966,1.29978,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|7|2|69,269.844,1.28051,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|847|vc|8|2|69,269.69,1.34491,1.12188,821.818,9.52105,269.142,1.35903,1.12188,797.884,9.49322,False,69.0|69,847
8|474|cc|1|1|276,268.87,1.36875,1.72215,821.807,9.52105,269.142,1.35903,1.72216,797.872,9.49322,False,69.0|276,474
