id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.447101,1.3865,-1.01695,0.44726,1.38251,-1.14961,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.447101,1.86807,-0.866131,0.44726,1.8843,-1.14155,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.447101,1.23043,-0.00985447,0.44726,1.23489,-1.14088,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.447101,1.18087,-0.797598,0.44726,1.19096,-1.13986,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.447101,1.61334,-0.873986,0.44726,1.58787,-1.15253,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.447101,1.65796,-1.00159,0.44726,1.66531,-1.14806,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.447101,1.27773,-1.39389,0.44726,1.31954,-1.14012,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.447101,1.17718,-1.11325,0.44726,1.19034,-1.1406,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.447101,1.63753,-1.84193,0.44726,1.643,-1.14867,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.447101,1.52791,-0.763026,0.44726,1.54616,-1.14838,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.105555,1.38426,-1.12875,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.105555,1.78676,-0.918968,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.105555,1.57105,-1.1548,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.105555,1.60386,-1.12432,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.105555,1.67843,-1.03343,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.105555,1.60095,-1.18478,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.105555,1.65589,-0.766709,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.105555,1.61929,-1.48846,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.105555,1.72514,-1.35181,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.105555,1.60265,-1.21479,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.105555,1.66093,-1.46218,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.105555,1.52833,-1.20718,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.105555,1.62387,-1.04545,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.105555,1.68719,-1.25649,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.105555,1.60138,-1.10317,0.105599,1.63259,-1.13991,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.105555,1.60173,-1.12141,0.105599,1.63259,-1.13991,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.221267,1.25339,-1.05551,0.216696,1.25098,-1.14957,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.221267,1.2151,-1.06847,0.216696,1.18443,-1.1473,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.221267,1.16575,-0.816309,0.216696,1.15144,-1.14119,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.221267,1.2112,-1.68309,0.216696,1.20783,-1.13816,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.071218,1.18129,-0.916701,0.0690744,1.18353,-1.15061,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.071218,1.169,-0.937515,0.0690744,1.14336,-1.15269,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.071218,1.1495,-2.15953,0.0690744,1.15163,-1.14347,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.071218,1.08879,-1.97108,0.0690744,1.07539,-1.14828,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.105794,1.01815,-1.42622,0.105861,0.997309,-1.13944,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.105794,0.95304,-2.29348,0.105861,0.969898,-1.14318,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.105553,1.59226,-1.21792,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.105553,1.65855,-1.51345,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.105553,1.62067,-1.0016,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.105553,1.61207,-1.23995,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.105553,1.59747,-1.10389,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.105553,1.58909,-1.19356,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.105553,1.66198,-0.966895,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.105553,1.58503,-0.860503,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.105553,1.57109,-1.38797,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.105553,1.63575,-1.49091,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.105553,1.52489,-1.06773,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.105553,1.63755,-1.1372,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.105553,1.55833,-1.11157,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.105553,1.56213,-1.03716,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.105553,1.67748,-1.41563,0.105597,1.63259,-1.13991,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.105553,1.65879,-1.06618,0.105597,1.63259,-1.13991,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.140237,1.77738,-1.31818,0.140842,1.80845,-1.14608,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.140237,1.79689,-1.15371,0.140842,1.83779,-1.13417,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.140237,1.82597,-1.72014,0.140842,1.83995,-1.14338,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.140237,1.92504,-1.82386,0.140842,1.93092,-1.14093,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.105553,3.50169,-0.974948,0.105597,3.29468,-1.14851,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.105553,3.10312,-1.40362,0.105597,3.08528,-1.13924,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.105553,2.50148,-1.93088,0.105597,2.52596,-1.1459,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.105553,2.37017,-0.425728,0.105597,2.41264,-1.14705,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.105553,1.67987,-1.35632,0.105596,1.69181,-1.14084,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.105553,1.79436,-1.63189,0.105596,1.80944,-1.14369,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.10555,1.68441,-0.957177,0.105594,1.63259,-1.13991,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0.10555,1.63854,-1.10396,0.105594,1.63259,-1.13991,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.10555,1.5974,-1.52043,0.105594,1.63259,-1.13991,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.10555,1.70726,-1.25779,0.105594,1.63259,-1.13991,69.0|276,1056
