id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0,-1.86053e-09,0,0,0,1.03717e-11,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0,2.66466e-09,0,0,0,8.45235e-12,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-3.84792e-11,0,0,0,9.00302e-12,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-2.96185e-09,0,0,0,9.3876e-12,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0,-1.92758e-10,0,0,0,1.1914e-11,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0,2.73724e-09,0,0,0,-1.32832e-11,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-7.91469e-10,0,0,0,1.05294e-11,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0,1.73319e-09,0,0,0,-1.13087e-11,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0,-9.22868e-10,0,0,0,-2.65548e-11,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0,-9.11907e-10,0,0,0,-1.55929e-11,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-1.37869e-09,0,0,0,-2.10152e-11,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-7.67246e-10,0,0,0,2.15743e-11,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,1.08219e-09,0,0,0,-1.05969e-11,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,1.08222e-09,0,0,0,-1.05684e-11,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,4.20473e-10,0,0,0,-1.59441e-11,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,2.09982e-09,0,0,0,-4.31708e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,8.84151e-10,0,0,0,1.01532e-11,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,1.40622e-09,0,0,0,7.12452e-12,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,2.49594e-09,0,0,0,2.8848e-12,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,-2.17968e-09,0,0,0,9.40803e-12,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,-1.24955e-12,0,0,0,4.3678e-11,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,-6.88817e-10,0,0,0,1.24856e-11,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,1.60404e-09,0,0,0,-1.38556e-11,69.0|274,411
