rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,52969,769.639,1.5517,0.611083,0.286243,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,52969,769.639,1.5517,0.310788,0.286243,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,52969,769.639,1.5517,0.766331,0.286243,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,52969,769.639,1.5517,0.687824,0.286243,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,52969,769.639,1.5517,0.461309,0.286243,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,52969,769.639,1.5517,0.407257,0.286243,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,52969,769.639,1.5517,0.921213,0.286243,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,52969,769.639,1.5517,0.850181,0.286243,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,52969,769.639,1.5517,0.38216,0.286243,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,52969,769.639,1.5517,0.431036,0.286243,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,52969,766.878,-0.397621,0.386804,0.286243,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,52969,766.878,-0.397621,3.6989,0.286243,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,52969,766.878,-0.397621,9.60318,0.286243,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,52969,766.878,-0.397621,16.2208,0.286243,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,52969,766.878,-0.397621,1.59345,0.286243,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,52969,766.878,-0.397621,3.18975,0.286243,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,52969,766.878,-0.397621,1.27561,0.286243,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,52969,766.878,-0.397621,0.457021,0.286243,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,52969,766.878,-0.397621,0.389274,0.286243,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,52969,766.878,-0.397621,1.54567,0.286243,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,52969,766.878,-0.397621,5.34115,0.286243,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,52969,766.878,-0.397621,26.6778,0.286243,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,52969,766.878,-0.397621,3.08272,0.286243,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,52969,766.878,-0.397621,0.444652,0.286243,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,52969,766.878,-0.397621,2.17154,0.286243,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,52969,766.878,-0.397621,0.0850837,0.286243,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,52969,768.338,0.129707,0.0546548,1.89398,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,52969,768.338,0.129707,0.0634432,1.89398,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,52969,768.338,0.129707,0.0770767,1.89398,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,52969,768.338,0.129707,0.10848,1.89398,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,52969,768.338,0.129707,0.0918138,1.89398,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,52969,768.338,0.129707,0.0218642,1.89398,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,52969,768.338,2.23335,0.0677732,1.89398,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,52969,768.338,2.23335,0.0746186,1.89398,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,52969,768.338,2.23335,0.261082,1.89398,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,52969,768.338,2.23335,0.0972966,1.89398,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,52969,766.519,1.29276,34.2644,1.89398,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,52969,766.519,1.29276,66.2776,1.89398,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,52969,766.519,1.29276,10.8083,1.89398,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,52969,766.519,1.29276,0.690239,1.89398,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,52969,766.519,1.29276,2.29257,1.89398,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,52969,766.519,1.29276,0.123407,1.89398,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,52969,766.519,1.29276,9.71253,1.89398,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,52969,766.519,1.29276,2.70921,1.89398,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,52969,766.519,1.29276,0.93813,1.89398,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,52969,766.519,1.29276,1.92025,1.89398,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,52969,766.519,1.29276,0.0027049,1.89398,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,52969,766.519,1.29276,0.567109,1.89398,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,52969,766.519,1.29276,1.33762,1.89398,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,52969,766.519,1.29276,8.80308,1.89398,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,52969,766.519,1.29276,0.300655,1.89398,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,52969,766.519,1.29276,11.7846,1.89398,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,52969,769.188,1.19772,0.390973,-0.6498,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,52969,769.188,1.19772,0.341234,-0.6498,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,52969,769.188,1.19772,0.415672,-0.6498,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,52969,769.188,1.19772,0.220012,-0.6498,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,52969,769.284,1.22974,0.157846,-0.6498,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,52969,769.284,1.22974,0.100302,-0.6498,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,52969,769.284,1.22974,0.119346,-0.6498,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,52969,769.284,1.22974,0.139843,-0.6498,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,52969,769.489,1.17448,0.291153,-0.6498,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,52969,769.489,1.17448,0.53318,-0.6498,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,52969,766.53,0.752566,4.24646,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,52969,766.53,0.752566,0.789753,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,52969,766.53,0.752566,10.5889,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,52969,766.53,0.752566,0.670923,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,52969,766.53,0.752566,0.350843,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,52969,766.53,0.752566,4.23199,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,52969,766.53,0.752566,0.754435,-0.6498,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,52969,766.53,0.752566,0.811426,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,52969,766.53,0.752566,1.60808,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,52969,766.53,0.752566,0.594684,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,52969,766.53,0.752566,0.445938,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,52969,766.53,0.752566,1.25575,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,52969,766.53,0.752566,0.796471,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,52969,766.53,0.752566,0.669563,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,52969,766.53,0.752566,0.988979,-0.6498,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,52969,766.53,0.752566,0.486211,-0.6498,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,52969,769.287,2.15,0.541857,-1.88484,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,52969,769.287,2.15,0.727929,-1.88484,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,52969,769.287,2.15,0.593587,-1.88484,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,52969,769.287,2.15,0.493365,-1.88484,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,52969,769.308,2.21298,0.0883524,-1.88484,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,52969,769.308,2.21298,0.0567745,-1.88484,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,52969,769.308,2.21298,0.171772,-1.88484,True,28.0|292,1159
