id,importanceSampling
411|4,133.626647
411|3,134.580502
411|5,153.870665
411|6,155.410087
411|8,130.922177
411|7,96.531419
411|9,154.119118
411|10,153.334616
411|12,129.787174
411|11,132.743375
411|1,82.679711
411|2,148.118940
152|8,140.893495
152|7,145.603212
152|6,151.081098
152|5,155.675823
152|12,136.212823
152|11,137.919412
152|10,151.631635
152|9,144.301781
152|3,151.602559
152|4,147.493266
152|1,77.522111
152|2,152.080147
1056|8,141.036517
1056|7,145.367225
1056|6,147.011322
1056|5,149.875653
1056|12,132.192845
1056|11,133.169789
1056|10,143.075009
1056|9,140.366345
1056|4,143.623963
1056|3,143.786661
1056|1,43.990113
1056|2,164.121874
462|6,181.149874
462|5,178.626548
462|4,181.199758
462|3,178.176461
462|9,143.681072
462|10,144.539706
462|7,155.154267
462|8,153.009389
462|11,158.596408
462|12,176.992157
462|1,91.127590
462|2,163.411190
1159|8,153.221876
1159|7,150.677604
1159|5,159.127562
1159|6,158.511151
1159|11,134.776511
1159|12,107.663161
1159|9,154.695486
1159|10,161.797248
1159|4,151.768034
1159|3,152.744852
1159|1,81.914240
1159|2,160.093501
1197|7,133.432312
1197|8,131.345581
1197|6,137.353740
1197|5,139.413362
1197|12,134.006344
1197|10,143.005832
1197|9,138.017900
1197|3,134.642333
1197|4,138.694119
1197|11,128.825130
1197|1,81.093479
1197|2,160.405096
