rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.64076,0.869518,3.51735,-3.75066,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.64934,0.869518,3.51735,-3.12413,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.14909,0.869518,3.51735,-4.83963,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.46496,0.869518,3.51735,-3.57239,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.37638,0.869518,3.51735,-3.51913,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.29325,0.869518,3.51735,-3.87703,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.72867,0.869518,3.51735,-3.90482,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.59486,0.869518,3.51735,-4.803,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.03282,0.869518,3.51735,-4.20467,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.38148,0.869518,3.51735,-4.0532,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.71963,0.929721,3.51735,-3.96622,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.16758,0.929721,3.51735,-3.23835,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.23087,0.929721,3.51735,-2.88435,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.73411,0.929721,3.51735,-4.53894,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,2.20783,0.929721,3.51735,-3.60368,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.80288,0.929721,3.51735,-3.64702,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.6996,0.929721,3.51735,-3.89627,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.06049,0.929721,3.51735,-3.8208,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.72456,0.929721,3.51735,-3.56074,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.81032,0.929721,3.51735,-3.93562,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.92674,0.929721,3.51735,-3.69715,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.49983,0.929721,3.51735,-3.47998,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.55856,0.929721,3.51735,-4.01441,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.52376,0.929721,3.51735,-4.78817,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.14697,0.929721,3.51735,-4.32128,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.73457,0.929721,3.51735,-3.88915,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.69749,0.641127,3.51735,-3.5589,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.62193,0.641127,3.51735,-4.20927,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.86981,0.641127,3.51735,-3.87981,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.60977,0.641127,3.51735,-4.27304,65.0|322,152
