rep,id,U,L,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,795.826,-0.422396,0.0021782,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,795.826,-0.422396,0.00261182,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,795.826,-0.422396,1100.25,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,795.826,-0.422396,10.1128,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,795.826,-0.422396,0.01237,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,795.826,-0.422396,75.6116,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,795.826,-0.422396,0.032393,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,795.826,-0.422396,0.0286399,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,795.826,-0.422396,6.46319e-11,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,795.826,-0.422396,1.45604,2.86452e-10,0.32238,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,790.216,0.954224,0.096139,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,790.216,0.954223,1.66925e+09,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,790.216,0.954223,2.64115,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,790.216,0.954223,7.40104e+10,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,790.216,0.954223,1.53929e+07,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,790.216,0.954223,0.0216159,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,790.216,0.954223,2.19551e-12,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,790.216,0.954223,0.00437523,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,790.216,0.954223,8.33405e-05,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,790.216,0.954224,130.357,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,790.216,0.954223,8948.71,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,790.216,0.954223,0.000115676,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,790.216,0.954223,0.33405,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,790.216,0.954223,0.0308442,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,790.216,0.954223,20.1688,2.86452e-10,0.32238,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,790.216,0.954223,0.392587,2.86452e-10,0.32238,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1,793.729,-0.725028,758896,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1,793.729,-0.725028,4.41897e+10,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1,793.729,-0.725028,0.028861,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1,793.729,-0.725028,0.246546,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1,793.729,-0.725028,0.0319505,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1,793.729,-0.725028,154.169,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1,793.729,-0.725028,11531.6,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1,793.729,-0.725028,0.0732813,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1,793.729,-0.725028,0.00600299,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1,793.729,-0.725028,0.00133453,2.84303e-10,0.322395,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1,789.434,2.16672,19.1027,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1,789.434,2.16672,3.07886e+06,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,1,789.434,2.16672,1771.51,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1,789.434,2.16672,1.81708,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,1,789.434,2.16672,1.80966e+06,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1,789.434,2.16672,6.40911e+08,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,1,789.434,2.16672,0.529113,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,1,789.434,2.16672,6.37161e-05,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,1,789.434,2.16672,3548.57,2.84303e-10,0.322395,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1,789.434,2.16672,3.96672e+08,2.84303e-10,0.322395,False,69.0|71,783
