rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.37644,0.958841,2.21132,-3.57695,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.37644,0.958841,3.23263,-3.57695,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.37644,0.958841,2.18926,-3.57695,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.37644,0.958841,2.03497,-3.57695,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.37644,0.958841,2.60811,-3.57695,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.37644,0.958841,2.81684,-3.57695,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.37644,0.958841,2.24898,-3.57695,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.37644,0.958841,2.00571,-3.57695,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.37644,0.958841,2.77816,-3.57695,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.37644,0.958841,2.65466,-3.57695,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.37644,1.39345,3.03412,-3.16168,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.37644,1.39345,0.273952,-3.16168,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.37644,1.39345,0.657756,-3.16168,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.37644,1.39345,2.90773,-3.16168,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.37644,1.39345,0.82514,-3.16168,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.37644,1.39345,5.60947,-3.16168,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.37644,1.39345,10.857,-3.16168,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.37644,1.39345,0.578679,-3.16168,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.37644,1.39345,8.76219,-3.16168,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.37644,1.39345,2.25252,-3.16168,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.37644,1.39345,1.16646,-3.16168,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.37644,1.39345,0.795099,-3.16168,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.37644,1.39345,0.936716,-3.16168,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.37644,1.39345,0.287171,-3.16168,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.37644,1.39345,3.49631,-3.16168,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.37644,1.39345,32.8894,-3.16168,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.40622,0.652711,3.17213,-4.61533,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.40622,0.652711,3.18388,-4.61533,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.40622,0.652711,3.00074,-4.61533,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.40622,0.652711,3.1665,-4.61533,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.40622,0.55862,5.17583,-1.37379,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.40622,0.55862,4.71069,-1.37379,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,1.40622,0.55862,4.76797,-1.37379,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.40622,0.55862,4.47956,-1.37379,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,1.40622,0.663793,3.74704,5.71486,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,1.40622,0.663793,3.49551,5.71486,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.40622,1.54331,0.0856687,-2.0238,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.40622,1.54331,2.63336,-2.0238,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.40622,1.54331,0.559635,-2.0238,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.40622,1.54331,0.0223728,-2.0238,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.40622,1.54331,0.352403,-2.0238,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.40622,1.54331,4.40044,-2.0238,69.0|322,152
