id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.00818602,0,0,0,0,1.01821e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.00635764,0,0,0,0,-3.82084e-07,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.00850765,0,0,0,0,3.03367e-07,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.00863825,0,0,0,0,-3.46415e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.00743857,0,0,0,0,6.74862e-08,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0.000475326,0,0,0,0,1.58555e-08,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.0113133,0,0,0,0,-4.69221e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0.00252237,0,0,0,0,3.44267e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0.0028182,0,0,0,0,0.00628683,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0.00680061,0,0,0,0,0.00513307,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0.00072068,0,0,0,0,0.00326484,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0.00120394,0,0,0,0,-0.00177022,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0.00609411,0,0,0,0,-0.000504197,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0.00552425,0,0,0,0,0.00263568,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0.00218132,0,0,0,0,0.00185793,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0.00317176,0,0,0,0,0.00291174,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0.00363677,0,0,0,0,0.00303792,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0.00144456,0,0,0,0,0.00509071,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-0.00497661,0,0,0,0,-3.12952e-07,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0.00356022,0,0,0,0,9.03224e-08,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0.00238519,0,0,0,0,-1.01293e-07,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-0.00387748,0,0,0,0,1.8649e-09,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-0.00497646,0,0,0,0,-1.54045e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0.00368397,0,0,0,0,-1.79922e-07,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-0.0028787,0,0,0,0,2.39575e-07,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-0.00806673,0,0,0,0,-4.84837e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.00754605,0,0,0,0,1.26083e-07,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0.00758073,0,0,0,0,2.37182e-07,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,-0.00224686,0,0,0,0,2.33467e-07,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.00636512,0,0,0,0,2.29207e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-0.003875,0,0,0,0,-4.43188e-07,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0.00612997,0,0,0,0,2.17153e-08,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-0.00297374,0,0,0,0,-3.36494e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-0.00514852,0,0,0,0,4.42233e-07,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0.00818366,0,0,0,0,0.00959538,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0.00102793,0,0,0,0,0.00962497,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,-0.0054388,0,0,0,0,0.00331078,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0.00520891,0,0,0,0,-0.00318306,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0.00370582,0,0,0,0,-0.00225924,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0.000244793,0,0,0,0,-0.000450583,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-0.000945606,0,0,0,0,-0.00106901,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0.0127219,0,0,0,0,0.00798225,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,-0.00786793,0,0,0,0,0.00796754,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0.00685602,0,0,0,0,0.0106805,0,0,0,True,32.0|274,719
